topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
1021,IM1.1.2.7,1.2.7,Modeling Mixture Problems,1. Equations & Inequalities,1.2. Modeling With Linear Equations,1. Equations & Inequalities/1.2. Modeling With Linear Equations/Lessons/1.2.7. Modeling Mixture Problems.md,1. Equations & Inequalities/1.2. Modeling With Linear Equations/Source/1.2.7. Modeling Mixture Problems,37,37,11
388,IM1.1.3.1,1.3.1,Solving Compound Inequalities,1. Equations & Inequalities,1.3. Linear Inequalities,1. Equations & Inequalities/1.3. Linear Inequalities/Lessons/1.3.1. Solving Compound Inequalities.md,1. Equations & Inequalities/1.3. Linear Inequalities/Source/1.3.1. Solving Compound Inequalities,38,38,12
239,IM1.1.3.2,1.3.2,Interval Notation,1. Equations & Inequalities,1.3. Linear Inequalities,1. Equations & Inequalities/1.3. Linear Inequalities/Lessons/1.3.2. Interval Notation.md,1. Equations & Inequalities/1.3. Linear Inequalities/Source/1.3.2. Interval Notation,30,30,13
4028,IM1.1.3.3,1.3.3,Unbounded Intervals,1. Equations & Inequalities,1.3. Linear Inequalities,1. Equations & Inequalities/1.3. Linear Inequalities/Lessons/1.3.3. Unbounded Intervals.md,1. Equations & Inequalities/1.3. Linear Inequalities/Source/1.3.3. Unbounded Intervals,31,31,14
458,IM1.1.3.4,1.3.4,Unions of Intervals,1. Equations & Inequalities,1.3. Linear Inequalities,1. Equations & Inequalities/1.3. Linear Inequalities/Lessons/1.3.4. Unions of Intervals.md,1. Equations & Inequalities/1.3. Linear Inequalities/Source/1.3.4. Unions of Intervals,32,32,15
347,IM1.1.3.5,1.3.5,Intersections of Intervals,1. Equations & Inequalities,1.3. Linear Inequalities,1. Equations & Inequalities/1.3. Linear Inequalities/Lessons/1.3.5. Intersections of Intervals.md,1. Equations & Inequalities/1.3. Linear Inequalities/Source/1.3.5. Intersections of Intervals,32,32,16
1576,IM1.1.3.6,1.3.6,Compound OR Inequalities,1. Equations & Inequalities,1.3. Linear Inequalities,1. Equations & Inequalities/1.3. Linear Inequalities/Lessons/1.3.6. Compound OR Inequalities.md,1. Equations & Inequalities/1.3. Linear Inequalities/Source/1.3.6. Compound OR Inequalities,39,39,17
350,IM1.1.3.7,1.3.7,Compound AND Inequalities,1. Equations & Inequalities,1.3. Linear Inequalities,1. Equations & Inequalities/1.3. Linear Inequalities/Lessons/1.3.7. Compound AND Inequalities.md,1. Equations & Inequalities/1.3. Linear Inequalities/Source/1.3.7. Compound AND Inequalities,39,39,18
1602,IM1.1.3.8,1.3.8,Introduction to Modeling With Inequalities,1. Equations & Inequalities,1.3. Linear Inequalities,1. Equations & Inequalities/1.3. Linear Inequalities/Lessons/1.3.8. Introduction to Modeling With Inequalities.md,1. Equations & Inequalities/1.3. Linear Inequalities/Source/1.3.8. Introduction to Modeling With Inequalities,37,37,19
3763,IM1.1.3.9,1.3.9,Modeling With One-Step Inequalities,1. Equations & Inequalities,1.3. Linear Inequalities,1. Equations & Inequalities/1.3. Linear Inequalities/Lessons/1.3.9. Modeling With One-Step Inequalities.md,1. Equations & Inequalities/1.3. Linear Inequalities/Source/1.3.9. Modeling With One-Step Inequalities,38,38,20
1603,IM1.1.3.10,1.3.10,Modeling With Two-Step Inequalities,1. Equations & Inequalities,1.3. Linear Inequalities,1. Equations & Inequalities/1.3. Linear Inequalities/Lessons/1.3.10. Modeling With Two-Step Inequalities.md,1. Equations & Inequalities/1.3. Linear Inequalities/Source/1.3.10. Modeling With Two-Step Inequalities,39,39,21
6224,IM1.1.3.11,1.3.11,Modeling With Compound Inequalities,1. Equations & Inequalities,1.3. Linear Inequalities,1. Equations & Inequalities/1.3. Linear Inequalities/Lessons/1.3.11. Modeling With Compound Inequalities.md,1. Equations & Inequalities/1.3. Linear Inequalities/Source/1.3.11. Modeling With Compound Inequalities,40,40,22
430,IM1.1.4.1,1.4.1,Solving Equations Using the Square Root Method,1. Equations & Inequalities,1.4. Nonlinear Equations,1. Equations & Inequalities/1.4. Nonlinear Equations/Lessons/1.4.1. Solving Equations Using the Square Root Method.md,1. Equations & Inequalities/1.4. Nonlinear Equations/Source/1.4.1. Solving Equations Using the Square Root Method,35,35,23
3748,IM1.1.4.2,1.4.2,Solving Equations With Odd Exponents Using the Nth Root Method,1. Equations & Inequalities,1.4. Nonlinear Equations,1. Equations & Inequalities/1.4. Nonlinear Equations/Lessons/1.4.2. Solving Equations With Odd Exponents Using the Nth Root Method.md,1. Equations & Inequalities/1.4. Nonlinear Equations/Source/1.4.2. Solving Equations With Odd Exponents Using the Nth Root Method,36,36,24
1587,IM1.1.4.3,1.4.3,Solving Equations With Even Exponents Using the Nth Root Method,1. Equations & Inequalities,1.4. Nonlinear Equations,1. Equations & Inequalities/1.4. Nonlinear Equations/Lessons/1.4.3. Solving Equations With Even Exponents Using the Nth Root Method.md,1. Equations & Inequalities/1.4. Nonlinear Equations/Source/1.4.3. Solving Equations With Even Exponents Using the Nth Root Method,36,36,25
1240,IM1.2.1.1,2.1.1,Equations of Lines in Slope-Intercept Form,2. Two-Variable Equations & Inequalities,2.1. Graphs of Linear Equations,2. Two-Variable Equations & Inequalities/2.1. Graphs of Linear Equations/Lessons/2.1.1. Equations of Lines in Slope-Intercept Form.md,2. Two-Variable Equations & Inequalities/2.1. Graphs of Linear Equations/Source/2.1.1. Equations of Lines in Slope-Intercept Form,38,38,26
398,IM1.2.1.2,2.1.2,Properties of Lines Given in Slope-Intercept Form,2. Two-Variable Equations & Inequalities,2.1. Graphs of Linear Equations,2. Two-Variable Equations & Inequalities/2.1. Graphs of Linear Equations/Lessons/2.1.2. Properties of Lines Given in Slope-Intercept Form.md,2. Two-Variable Equations & Inequalities/2.1. Graphs of Linear Equations/Source/2.1.2. Properties of Lines Given in Slope-Intercept Form,39,39,27
418,IM1.2.1.3,2.1.3,Equations of Lines in Point-Slope Form,2. Two-Variable Equations & Inequalities,2.1. Graphs of Linear Equations,2. Two-Variable Equations & Inequalities/2.1. Graphs of Linear Equations/Lessons/2.1.3. Equations of Lines in Point-Slope Form.md,2. Two-Variable Equations & Inequalities/2.1. Graphs of Linear Equations/Source/2.1.3. Equations of Lines in Point-Slope Form,39,39,28
839,IM1.2.1.4,2.1.4,Equations of Lines in Standard Form,2. Two-Variable Equations & Inequalities,2.1. Graphs of Linear Equations,2. Two-Variable Equations & Inequalities/2.1. Graphs of Linear Equations/Lessons/2.1.4. Equations of Lines in Standard Form.md,2. Two-Variable Equations & Inequalities/2.1. Graphs of Linear Equations/Source/2.1.4. Equations of Lines in Standard Form,40,40,29
3725,IM1.2.1.5,2.1.5,Properties of Lines Given in Standard Form,2. Two-Variable Equations & Inequalities,2.1. Graphs of Linear Equations,2. Two-Variable Equations & Inequalities/2.1. Graphs of Linear Equations/Lessons/2.1.5. Properties of Lines Given in Standard Form.md,2. Two-Variable Equations & Inequalities/2.1. Graphs of Linear Equations/Source/2.1.5. Properties of Lines Given in Standard Form,41,41,30
653,IM1.2.2.1,2.2.1,Modeling With Linear Equations in Two Variables,2. Two-Variable Equations & Inequalities,2.2. Modeling With Two-Variable Linear Equations,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Lessons/2.2.1. Modeling With Linear Equations in Two Variables.md,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Source/2.2.1. Modeling With Linear Equations in Two Variables,37,37,31
6086,IM1.2.2.2,2.2.2,Modeling Totals Using Two-Variable Linear Equations,2. Two-Variable Equations & Inequalities,2.2. Modeling With Two-Variable Linear Equations,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Lessons/2.2.2. Modeling Totals Using Two-Variable Linear Equations.md,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Source/2.2.2. Modeling Totals Using Two-Variable Linear Equations,38,38,32
1588,IM1.2.2.3,2.2.3,Analyzing and Interpreting Graphs of Linear Equations,2. Two-Variable Equations & Inequalities,2.2. Modeling With Two-Variable Linear Equations,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Lessons/2.2.3. Analyzing and Interpreting Graphs of Linear Equations.md,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Source/2.2.3. Analyzing and Interpreting Graphs of Linear Equations,39,39,33
3765,IM1.2.2.4,2.2.4,Further Modeling With Linear Equations in Two Variables,2. Two-Variable Equations & Inequalities,2.2. Modeling With Two-Variable Linear Equations,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Lessons/2.2.4. Further Modeling With Linear Equations in Two Variables.md,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Source/2.2.4. Further Modeling With Linear Equations in Two Variables,40,40,34
1589,IM1.2.2.5,2.2.5,Distance-Time Graphs,2. Two-Variable Equations & Inequalities,2.2. Modeling With Two-Variable Linear Equations,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Lessons/2.2.5. Distance-Time Graphs.md,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Source/2.2.5. Distance-Time Graphs,43,43,35
2327,IM1.2.2.6,2.2.6,Speed-Time Graphs,2. Two-Variable Equations & Inequalities,2.2. Modeling With Two-Variable Linear Equations,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Lessons/2.2.6. Speed-Time Graphs.md,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Source/2.2.6. Speed-Time Graphs,40,40,36
1590,IM1.2.2.7,2.2.7,Calculating Distance From a Speed-Time Graph,2. Two-Variable Equations & Inequalities,2.2. Modeling With Two-Variable Linear Equations,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Lessons/2.2.7. Calculating Distance From a Speed-Time Graph.md,2. Two-Variable Equations & Inequalities/2.2. Modeling With Two-Variable Linear Equations/Source/2.2.7. Calculating Distance From a Speed-Time Graph,47,47,37
665,IM1.2.3.1,2.3.1,Graphing Strict Two-Variable Linear Inequalities,2. Two-Variable Equations & Inequalities,2.3. Two-Variable Linear Inequalities,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Lessons/2.3.1. Graphing Strict Two-Variable Linear Inequalities.md,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Source/2.3.1. Graphing Strict Two-Variable Linear Inequalities,39,39,38
3827,IM1.2.3.2,2.3.2,Graphing Non-Strict Two-Variable Linear Inequalities,2. Two-Variable Equations & Inequalities,2.3. Two-Variable Linear Inequalities,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Lessons/2.3.2. Graphing Non-Strict Two-Variable Linear Inequalities.md,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Source/2.3.2. Graphing Non-Strict Two-Variable Linear Inequalities,39,39,39
3822,IM1.2.3.3,2.3.3,Further Graphing of Two-Variable Linear Inequalities,2. Two-Variable Equations & Inequalities,2.3. Two-Variable Linear Inequalities,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Lessons/2.3.3. Further Graphing of Two-Variable Linear Inequalities.md,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Source/2.3.3. Further Graphing of Two-Variable Linear Inequalities,42,42,40
1535,IM1.2.3.4,2.3.4,Systems of Linear Inequalities,2. Two-Variable Equations & Inequalities,2.3. Two-Variable Linear Inequalities,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Lessons/2.3.4. Systems of Linear Inequalities.md,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Source/2.3.4. Systems of Linear Inequalities,43,43,41
1320,IM1.2.3.5,2.3.5,Modeling With Two-Variable Linear Inequalities,2. Two-Variable Equations & Inequalities,2.3. Two-Variable Linear Inequalities,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Lessons/2.3.5. Modeling With Two-Variable Linear Inequalities.md,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Source/2.3.5. Modeling With Two-Variable Linear Inequalities,44,44,42
6360,IM1.2.3.6,2.3.6,Modeling With Systems of Linear Inequalities,2. Two-Variable Equations & Inequalities,2.3. Two-Variable Linear Inequalities,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Lessons/2.3.6. Modeling With Systems of Linear Inequalities.md,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Source/2.3.6. Modeling With Systems of Linear Inequalities,45,45,43
6088,IM1.2.3.7,2.3.7,Modeling and Solving Systems of Linear Inequalities Using Technology,2. Two-Variable Equations & Inequalities,2.3. Two-Variable Linear Inequalities,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Lessons/2.3.7. Modeling and Solving Systems of Linear Inequalities Using Technology.md,2. Two-Variable Equations & Inequalities/2.3. Two-Variable Linear Inequalities/Source/2.3.7. Modeling and Solving Systems of Linear Inequalities Using Technology,46,46,44
742,IM1.2.4.1,2.4.1,Introduction to the Elimination Method,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.1. Introduction to the Elimination Method.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.1. Introduction to the Elimination Method,36,36,45
4026,IM1.2.4.2,2.4.2,Solving Systems of Linear Equations Using Elimination: One Transformation,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.2. Solving Systems of Linear Equations Using Elimination- One Transformation.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.2. Solving Systems of Linear Equations Using Elimination- One Transformation,37,37,46
4236,IM1.2.4.3,2.4.3,Solving Systems of Linear Equations Using Elimination: Two Transformations,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.3. Solving Systems of Linear Equations Using Elimination- Two Transformations.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.3. Solving Systems of Linear Equations Using Elimination- Two Transformations,38,38,47
1045,IM1.2.4.4,2.4.4,Systems of Linear Equations With Fractional Coefficients,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.4. Systems of Linear Equations With Fractional Coefficients.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.4. Systems of Linear Equations With Fractional Coefficients,39,39,48
1081,IM1.2.4.5,2.4.5,Systems of Linear Equations With Decimal Coefficients,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.5. Systems of Linear Equations With Decimal Coefficients.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.5. Systems of Linear Equations With Decimal Coefficients,39,39,49
493,IM1.2.4.6,2.4.6,Systems of Equations With No Solutions and Infinitely Many Solutions,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.6. Systems of Equations With No Solutions and Infinitely Many Solutions.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.6. Systems of Equations With No Solutions and Infinitely Many Solutions,43,43,50
4638,IM1.2.4.7,2.4.7,Consistency and Dependency in Linear Systems,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.7. Consistency and Dependency in Linear Systems.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.7. Consistency and Dependency in Linear Systems,44,44,51
408,IM1.2.4.8,2.4.8,Calculating the Intersection of Two Lines,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.8. Calculating the Intersection of Two Lines.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.8. Calculating the Intersection of Two Lines,41,41,52
890,IM1.2.4.9,2.4.9,Modeling Using Systems of Linear Equations,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.9. Modeling Using Systems of Linear Equations.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.9. Modeling Using Systems of Linear Equations,39,39,53
963,IM1.2.4.10,2.4.10,Modeling Coin Problems Using Systems of Linear Equations,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.10. Modeling Coin Problems Using Systems of Linear Equations.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.10. Modeling Coin Problems Using Systems of Linear Equations,41,41,54
101,IM1.2.4.11,2.4.11,Solving Systems of Nonlinear Equations Using Graphs,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.11. Solving Systems of Nonlinear Equations Using Graphs.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.11. Solving Systems of Nonlinear Equations Using Graphs,41,41,55
136,IM1.2.4.12,2.4.12,Approximating Solutions to Systems of Linear Equations,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.12. Approximating Solutions to Systems of Linear Equations.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.12. Approximating Solutions to Systems of Linear Equations,36,36,56
2224,IM1.2.4.13,2.4.13,Approximating Solutions to Systems of Nonlinear Equations,2. Two-Variable Equations & Inequalities,2.4. Systems of Equations,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Lessons/2.4.13. Approximating Solutions to Systems of Nonlinear Equations.md,2. Two-Variable Equations & Inequalities/2.4. Systems of Equations/Source/2.4.13. Approximating Solutions to Systems of Nonlinear Equations,42,42,57
3868,IM1.3.1.1,3.1.1,Unit Conversions Using Base Units of Mass,3. Units,3.1. Working With Units,3. Units/3.1. Working With Units/Lessons/3.1.1. Unit Conversions Using Base Units of Mass.md,3. Units/3.1. Working With Units/Source/3.1.1. Unit Conversions Using Base Units of Mass,32,32,58
3869,IM1.3.1.2,3.1.2,Unit Conversions Using Base Units of Length,3. Units,3.1. Working With Units,3. Units/3.1. Working With Units/Lessons/3.1.2. Unit Conversions Using Base Units of Length.md,3. Units/3.1. Working With Units/Source/3.1.2. Unit Conversions Using Base Units of Length,32,32,59
3870,IM1.3.1.3,3.1.3,Unit Conversions Using Units of Time,3. Units,3.1. Working With Units,3. Units/3.1. Working With Units/Lessons/3.1.3. Unit Conversions Using Units of Time.md,3. Units/3.1. Working With Units/Source/3.1.3. Unit Conversions Using Units of Time,32,32,60
3871,IM1.3.1.4,3.1.4,Two-Step Unit Conversions,3. Units,3.1. Working With Units,3. Units/3.1. Working With Units/Lessons/3.1.4. Two-Step Unit Conversions.md,3. Units/3.1. Working With Units/Source/3.1.4. Two-Step Unit Conversions,33,33,61
2229,IM1.3.1.5,3.1.5,Converting Units of Area to Smaller Units,3. Units,3.1. Working With Units,3. Units/3.1. Working With Units/Lessons/3.1.5. Converting Units of Area to Smaller Units.md,3. Units/3.1. Working With Units/Source/3.1.5. Converting Units of Area to Smaller Units,33,33,62
3990,IM1.3.1.6,3.1.6,Converting Units of Area to Larger Units,3. Units,3.1. Working With Units,3. Units/3.1. Working With Units/Lessons/3.1.6. Converting Units of Area to Larger Units.md,3. Units/3.1. Working With Units/Source/3.1.6. Converting Units of Area to Larger Units,34,34,63
2233,IM1.3.1.7,3.1.7,Converting Between Mixed Units,3. Units,3.1. Working With Units,3. Units/3.1. Working With Units/Lessons/3.1.7. Converting Between Mixed Units.md,3. Units/3.1. Working With Units/Source/3.1.7. Converting Between Mixed Units,33,33,64
2230,IM1.3.1.8,3.1.8,Determining Units in Formulas,3. Units,3.1. Working With Units,3. Units/3.1. Working With Units/Lessons/3.1.8. Determining Units in Formulas.md,3. Units/3.1. Working With Units/Source/3.1.8. Determining Units in Formulas,32,32,65
2231,IM1.3.1.9,3.1.9,Selecting Units for Rates of Change,3. Units,3.1. Working With Units,3. Units/3.1. Working With Units/Lessons/3.1.9. Selecting Units for Rates of Change.md,3. Units/3.1. Working With Units/Source/3.1.9. Selecting Units for Rates of Change,33,33,66
2234,IM1.3.1.10,3.1.10,Degrees of Accuracy,3. Units,3.1. Working With Units,3. Units/3.1. Working With Units/Lessons/3.1.10. Degrees of Accuracy.md,3. Units/3.1. Working With Units/Source/3.1.10. Degrees of Accuracy,25,25,67
2274,IM1.3.2.1,3.2.1,Modeling with Direct Variation,3. Units,3.2. Direct and Inverse Variation,3. Units/3.2. Direct and Inverse Variation/Lessons/3.2.1. Modeling with Direct Variation.md,3. Units/3.2. Direct and Inverse Variation/Source/3.2.1. Modeling with Direct Variation,34,34,68
2273,IM1.3.2.2,3.2.2,Inverse Variation,3. Units,3.2. Direct and Inverse Variation,3. Units/3.2. Direct and Inverse Variation/Lessons/3.2.2. Inverse Variation.md,3. Units/3.2. Direct and Inverse Variation/Source/3.2.2. Inverse Variation,37,37,69
3664,IM1.3.2.3,3.2.3,Modeling With Inverse Variation,3. Units,3.2. Direct and Inverse Variation,3. Units/3.2. Direct and Inverse Variation/Lessons/3.2.3. Modeling With Inverse Variation.md,3. Units/3.2. Direct and Inverse Variation/Source/3.2.3. Modeling With Inverse Variation,38,38,70
1297,IM1.4.1.1,4.1.1,Equivalent Expressions With Fractions,4. Rationals & Radicals,4.1. Rational Expressions,4. Rationals & Radicals/4.1. Rational Expressions/Lessons/4.1.1. Equivalent Expressions With Fractions.md,4. Rationals & Radicals/4.1. Rational Expressions/Source/4.1.1. Equivalent Expressions With Fractions,28,28,71
68,IM1.4.1.2,4.1.2,Simplifying Rational Expressions,4. Rationals & Radicals,4.1. Rational Expressions,4. Rationals & Radicals/4.1. Rational Expressions/Lessons/4.1.2. Simplifying Rational Expressions.md,4. Rationals & Radicals/4.1. Rational Expressions/Source/4.1.2. Simplifying Rational Expressions,31,31,72
423,IM1.4.1.3,4.1.3,Simplifying Rational Expressions by Factoring,4. Rationals & Radicals,4.1. Rational Expressions,4. Rationals & Radicals/4.1. Rational Expressions/Lessons/4.1.3. Simplifying Rational Expressions by Factoring.md,4. Rationals & Radicals/4.1. Rational Expressions/Source/4.1.3. Simplifying Rational Expressions by Factoring,32,32,73
355,IM1.4.1.4,4.1.4,Splitting Rational Expressions Into Separate Terms,4. Rationals & Radicals,4.1. Rational Expressions,4. Rationals & Radicals/4.1. Rational Expressions/Lessons/4.1.4. Splitting Rational Expressions Into Separate Terms.md,4. Rationals & Radicals/4.1. Rational Expressions/Source/4.1.4. Splitting Rational Expressions Into Separate Terms,29,29,74
1415,IM1.4.2.1,4.2.1,Solving Rational Equations Containing One Fractional Term,4. Rationals & Radicals,4.2. Rational Equations,4. Rationals & Radicals/4.2. Rational Equations/Lessons/4.2.1. Solving Rational Equations Containing One Fractional Term.md,4. Rationals & Radicals/4.2. Rational Equations/Source/4.2.1. Solving Rational Equations Containing One Fractional Term,36,36,75
698,IM1.4.2.2,4.2.2,Solving Rational Equations Using Cross-Multiplication,4. Rationals & Radicals,4.2. Rational Equations,4. Rationals & Radicals/4.2. Rational Equations/Lessons/4.2.2. Solving Rational Equations Using Cross-Multiplication.md,4. Rationals & Radicals/4.2. Rational Equations/Source/4.2.2. Solving Rational Equations Using Cross-Multiplication,37,37,76
3555,IM1.4.2.3,4.2.3,Solving Rational Equations Containing Binomials Using Cross-Multiplication,4. Rationals & Radicals,4.2. Rational Equations,4. Rationals & Radicals/4.2. Rational Equations/Lessons/4.2.3. Solving Rational Equations Containing Binomials Using Cross-Multiplication.md,4. Rationals & Radicals/4.2. Rational Equations/Source/4.2.3. Solving Rational Equations Containing Binomials Using Cross-Multiplication,38,38,77
