topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
1373,LAL.2.2.7,2.2.7,Solving 2x2 Singular Systems of Equations Using Gaussian Elimination,2. Matrices,2.2. Gaussian Elimination,2. Matrices/2.2. Gaussian Elimination/Lessons/2.2.7. Solving 2x2 Singular Systems of Equations Using Gaussian Elimination.md,2. Matrices/2.2. Gaussian Elimination/Source/2.2.7. Solving 2x2 Singular Systems of Equations Using Gaussian Elimination,59,59,42
1048,LAL.2.2.8,2.2.8,Solving 3x3 Systems of Equations Using Gaussian Elimination,2. Matrices,2.2. Gaussian Elimination,2. Matrices/2.2. Gaussian Elimination/Lessons/2.2.8. Solving 3x3 Systems of Equations Using Gaussian Elimination.md,2. Matrices/2.2. Gaussian Elimination/Source/2.2.8. Solving 3x3 Systems of Equations Using Gaussian Elimination,59,59,43
1904,LAL.2.2.9,2.2.9,Identifying the Pivot Columns of a Matrix,2. Matrices,2.2. Gaussian Elimination,2. Matrices/2.2. Gaussian Elimination/Lessons/2.2.9. Identifying the Pivot Columns of a Matrix.md,2. Matrices/2.2. Gaussian Elimination/Source/2.2.9. Identifying the Pivot Columns of a Matrix,60,60,44
1374,LAL.2.2.10,2.2.10,Solving 3x3 Singular Systems of Equations Using Gaussian Elimination,2. Matrices,2.2. Gaussian Elimination,2. Matrices/2.2. Gaussian Elimination/Lessons/2.2.10. Solving 3x3 Singular Systems of Equations Using Gaussian Elimination.md,2. Matrices/2.2. Gaussian Elimination/Source/2.2.10. Solving 3x3 Singular Systems of Equations Using Gaussian Elimination,65,65,45
1049,LAL.2.2.11,2.2.11,Reduced Row Echelon Form,2. Matrices,2.2. Gaussian Elimination,2. Matrices/2.2. Gaussian Elimination/Lessons/2.2.11. Reduced Row Echelon Form.md,2. Matrices/2.2. Gaussian Elimination/Source/2.2.11. Reduced Row Echelon Form,66,66,46
1733,LAL.2.2.12,2.2.12,Gaussian Elimination For NxM Systems of Equations,2. Matrices,2.2. Gaussian Elimination,2. Matrices/2.2. Gaussian Elimination/Lessons/2.2.12. Gaussian Elimination For NxM Systems of Equations.md,2. Matrices/2.2. Gaussian Elimination/Source/2.2.12. Gaussian Elimination For NxM Systems of Equations,67,67,47
1726,LAL.2.3.1,2.3.1,Elementary 2x2 Matrices,2. Matrices,2.3. Elementary Matrices,2. Matrices/2.3. Elementary Matrices/Lessons/2.3.1. Elementary 2x2 Matrices.md,2. Matrices/2.3. Elementary Matrices/Source/2.3.1. Elementary 2x2 Matrices,62,62,48
1727,LAL.2.3.2,2.3.2,Row Operations on 2x2 Matrices as Products of Elementary Matrices,2. Matrices,2.3. Elementary Matrices,2. Matrices/2.3. Elementary Matrices/Lessons/2.3.2. Row Operations on 2x2 Matrices as Products of Elementary Matrices.md,2. Matrices/2.3. Elementary Matrices/Source/2.3.2. Row Operations on 2x2 Matrices as Products of Elementary Matrices,63,63,49
1731,LAL.2.3.3,2.3.3,Elementary 3x3 Matrices,2. Matrices,2.3. Elementary Matrices,2. Matrices/2.3. Elementary Matrices/Lessons/2.3.3. Elementary 3x3 Matrices.md,2. Matrices/2.3. Elementary Matrices/Source/2.3.3. Elementary 3x3 Matrices,63,63,50
2089,LAL.2.3.4,2.3.4,Row Operations on 3x3 Matrices as Products of Elementary Matrices,2. Matrices,2.3. Elementary Matrices,2. Matrices/2.3. Elementary Matrices/Lessons/2.3.4. Row Operations on 3x3 Matrices as Products of Elementary Matrices.md,2. Matrices/2.3. Elementary Matrices/Source/2.3.4. Row Operations on 3x3 Matrices as Products of Elementary Matrices,64,64,51
1730,LAL.2.4.1,2.4.1,The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations,2. Matrices,2.4. The Inverse of a Matrix,2. Matrices/2.4. The Inverse of a Matrix/Lessons/2.4.1. The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations.md,2. Matrices/2.4. The Inverse of a Matrix/Source/2.4.1. The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations,64,64,52
1728,LAL.2.4.2,2.4.2,Finding the Inverse of a 2x2 Matrix Using Row Operations,2. Matrices,2.4. The Inverse of a Matrix,2. Matrices/2.4. The Inverse of a Matrix/Lessons/2.4.2. Finding the Inverse of a 2x2 Matrix Using Row Operations.md,2. Matrices/2.4. The Inverse of a Matrix/Source/2.4.2. Finding the Inverse of a 2x2 Matrix Using Row Operations,67,67,53
1732,LAL.2.4.3,2.4.3,Finding the Inverse of a 3x3 Matrix Using Row Operations,2. Matrices,2.4. The Inverse of a Matrix,2. Matrices/2.4. The Inverse of a Matrix/Lessons/2.4.3. Finding the Inverse of a 3x3 Matrix Using Row Operations.md,2. Matrices/2.4. The Inverse of a Matrix/Source/2.4.3. Finding the Inverse of a 3x3 Matrix Using Row Operations,68,68,54
1734,LAL.2.4.4,2.4.4,Finding the Inverse of an NxN Square Matrix Using Row Operations,2. Matrices,2.4. The Inverse of a Matrix,2. Matrices/2.4. The Inverse of a Matrix/Lessons/2.4.4. Finding the Inverse of an NxN Square Matrix Using Row Operations.md,2. Matrices/2.4. The Inverse of a Matrix/Source/2.4.4. Finding the Inverse of an NxN Square Matrix Using Row Operations,69,69,55
42,LAL.2.4.5,2.4.5,Matrices With Easy-to-Find Inverses,2. Matrices,2.4. The Inverse of a Matrix,2. Matrices/2.4. The Inverse of a Matrix/Lessons/2.4.5. Matrices With Easy-to-Find Inverses.md,2. Matrices/2.4. The Inverse of a Matrix/Source/2.4.5. Matrices With Easy-to-Find Inverses,62,62,56
1777,LAL.2.5.1,2.5.1,Triangular Matrices,2. Matrices,2.5. LU Factorization,2. Matrices/2.5. LU Factorization/Lessons/2.5.1. Triangular Matrices.md,2. Matrices/2.5. LU Factorization/Source/2.5.1. Triangular Matrices,34,34,57
1779,LAL.2.5.2,2.5.2,LU Factorization of 2x2 Matrices,2. Matrices,2.5. LU Factorization,2. Matrices/2.5. LU Factorization/Lessons/2.5.2. LU Factorization of 2x2 Matrices.md,2. Matrices/2.5. LU Factorization/Source/2.5.2. LU Factorization of 2x2 Matrices,64,64,58
1780,LAL.2.5.3,2.5.3,LU Factorization of 3x3 Matrices,2. Matrices,2.5. LU Factorization,2. Matrices/2.5. LU Factorization/Lessons/2.5.3. LU Factorization of 3x3 Matrices.md,2. Matrices/2.5. LU Factorization/Source/2.5.3. LU Factorization of 3x3 Matrices,65,65,59
1781,LAL.2.5.4,2.5.4,LU Factorization of NxN Matrices,2. Matrices,2.5. LU Factorization,2. Matrices/2.5. LU Factorization/Lessons/2.5.4. LU Factorization of NxN Matrices.md,2. Matrices/2.5. LU Factorization/Source/2.5.4. LU Factorization of NxN Matrices,66,66,60
1782,LAL.2.5.5,2.5.5,Solving Systems of Equations Using LU Factorization,2. Matrices,2.5. LU Factorization,2. Matrices/2.5. LU Factorization/Lessons/2.5.5. Solving Systems of Equations Using LU Factorization.md,2. Matrices/2.5. LU Factorization/Source/2.5.5. Solving Systems of Equations Using LU Factorization,66,66,61
1849,LAL.3.1.1,3.1.1,Vectors in N-Dimensional Euclidean Space,3. Vector Spaces,3.1. Vectors in N-Dimensional Space,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.1. Vectors in N-Dimensional Euclidean Space.md,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.1. Vectors in N-Dimensional Euclidean Space,60,60,62
1851,LAL.3.1.2,3.1.2,Linear Combinations of Vectors in N-Dimensional Euclidean Space,3. Vector Spaces,3.1. Vectors in N-Dimensional Space,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.2. Linear Combinations of Vectors in N-Dimensional Euclidean Space.md,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.2. Linear Combinations of Vectors in N-Dimensional Euclidean Space,66,66,63
1852,LAL.3.1.3,3.1.3,Linear Span of Vectors in N-Dimensional Euclidean Space,3. Vector Spaces,3.1. Vectors in N-Dimensional Space,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.3. Linear Span of Vectors in N-Dimensional Euclidean Space.md,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.3. Linear Span of Vectors in N-Dimensional Euclidean Space,68,68,64
1861,LAL.3.1.4,3.1.4,Linear Dependence and Independence,3. Vector Spaces,3.1. Vectors in N-Dimensional Space,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.4. Linear Dependence and Independence.md,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.4. Linear Dependence and Independence,69,69,65
1853,LAL.3.2.1,3.2.1,Subspaces of N-Dimensional Space,3. Vector Spaces,3.2. Subspaces of N-Dimensional Space,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.1. Subspaces of N-Dimensional Space.md,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.1. Subspaces of N-Dimensional Space,67,67,66
4077,LAL.3.2.2,3.2.2,Subspaces of N-Dimensional Space: Geometric Interpretation,3. Vector Spaces,3.2. Subspaces of N-Dimensional Space,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.2. Subspaces of N-Dimensional Space- Geometric Interpretation.md,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.2. Subspaces of N-Dimensional Space- Geometric Interpretation,68,68,67
1850,LAL.3.2.3,3.2.3,The Column Space of a Matrix,3. Vector Spaces,3.2. Subspaces of N-Dimensional Space,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.3. The Column Space of a Matrix.md,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.3. The Column Space of a Matrix,69,69,68
1854,LAL.3.2.4,3.2.4,The Null Space of a Matrix,3. Vector Spaces,3.2. Subspaces of N-Dimensional Space,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.4. The Null Space of a Matrix.md,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.4. The Null Space of a Matrix,69,69,69
1855,LAL.3.3.1,3.3.1,Finding a Basis of a Span,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.1. Finding a Basis of a Span.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.1. Finding a Basis of a Span,70,70,70
2623,LAL.3.3.2,3.3.2,Finding a Basis of the Column Space of a Matrix,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.2. Finding a Basis of the Column Space of a Matrix.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.2. Finding a Basis of the Column Space of a Matrix,71,71,71
1856,LAL.3.3.3,3.3.3,Finding a Basis of the Null Space of a Matrix,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.3. Finding a Basis of the Null Space of a Matrix.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.3. Finding a Basis of the Null Space of a Matrix,71,71,72
1864,LAL.3.3.4,3.3.4,Expressing the Coordinates of a Vector in a Given Basis,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.4. Expressing the Coordinates of a Vector in a Given Basis.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.4. Expressing the Coordinates of a Vector in a Given Basis,71,71,73
1865,LAL.3.3.5,3.3.5,Writing Vectors in Different Bases,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.5. Writing Vectors in Different Bases.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.5. Writing Vectors in Different Bases,72,72,74
1928,LAL.3.3.6,3.3.6,The Change-of-Coordinates Matrix,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.6. The Change-of-Coordinates Matrix.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.6. The Change-of-Coordinates Matrix,73,73,75
1910,LAL.3.3.7,3.3.7,Changing a Basis Using the Change-of-Coordinates Matrix,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.7. Changing a Basis Using the Change-of-Coordinates Matrix.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.7. Changing a Basis Using the Change-of-Coordinates Matrix,74,74,76
1866,LAL.3.4.1,3.4.1,The Dimension of a Span,3. Vector Spaces,3.4. Dimension and Rank in N-Dimensional Space,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.1. The Dimension of a Span.md,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.1. The Dimension of a Span,71,71,77
1867,LAL.3.4.2,3.4.2,The Rank of a Matrix,3. Vector Spaces,3.4. Dimension and Rank in N-Dimensional Space,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.2. The Rank of a Matrix.md,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.2. The Rank of a Matrix,72,72,78
1868,LAL.3.4.3,3.4.3,The Dimension of the Null Space of a Matrix,3. Vector Spaces,3.4. Dimension and Rank in N-Dimensional Space,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.3. The Dimension of the Null Space of a Matrix.md,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.3. The Dimension of the Null Space of a Matrix,73,73,79
1869,LAL.3.4.4,3.4.4,"The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity",3. Vector Spaces,3.4. Dimension and Rank in N-Dimensional Space,"3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.4. The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity.md","3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.4. The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity",74,74,80
3836,LAL.3.4.5,3.4.5,The Rank-Nullity Theorem,3. Vector Spaces,3.4. Dimension and Rank in N-Dimensional Space,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.5. The Rank-Nullity Theorem.md,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.5. The Rank-Nullity Theorem,75,75,81
1906,LAL.3.5.1,3.5.1,Introduction to Abstract Vector Spaces,3. Vector Spaces,3.5. Abstract Vector Spaces,3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.1. Introduction to Abstract Vector Spaces.md,3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.1. Introduction to Abstract Vector Spaces,67,67,82
3835,LAL.3.5.2,3.5.2,Defining Abstract Vector Spaces,3. Vector Spaces,3.5. Abstract Vector Spaces,3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.2. Defining Abstract Vector Spaces.md,3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.2. Defining Abstract Vector Spaces,68,68,83
