topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
2982,MF3.2.1.5,2.1.5,Solving Inequalities Involving Positive and Negative Factors,2. Inequalities,2.1. Single-Variable Inequalities,2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.5. Solving Inequalities Involving Positive and Negative Factors.md,2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.5. Solving Inequalities Involving Positive and Negative Factors,60,60,27
2855,MF3.2.1.6,2.1.6,Inequalities Involving Powers of Binomials,2. Inequalities,2.1. Single-Variable Inequalities,2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.6. Inequalities Involving Powers of Binomials.md,2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.6. Inequalities Involving Powers of Binomials,48,48,28
2147,MF3.2.1.7,2.1.7,Solving Polynomial Inequalities Using a Graphical Method,2. Inequalities,2.1. Single-Variable Inequalities,2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.7. Solving Polynomial Inequalities Using a Graphical Method.md,2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.7. Solving Polynomial Inequalities Using a Graphical Method,54,54,29
2162,MF3.2.1.8,2.1.8,Solving Polynomial Inequalities Using the Sign Table Method,2. Inequalities,2.1. Single-Variable Inequalities,2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.8. Solving Polynomial Inequalities Using the Sign Table Method.md,2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.8. Solving Polynomial Inequalities Using the Sign Table Method,49,49,30
3355,MF3.2.1.9,2.1.9,Solving Rational Inequalities,2. Inequalities,2.1. Single-Variable Inequalities,2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.9. Solving Rational Inequalities.md,2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.9. Solving Rational Inequalities,50,50,31
2859,MF3.2.1.10,2.1.10,Solving Inequalities Involving Exponential Functions and Polynomials,2. Inequalities,2.1. Single-Variable Inequalities,2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.10. Solving Inequalities Involving Exponential Functions and Polynomials.md,2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.10. Solving Inequalities Involving Exponential Functions and Polynomials,50,50,32
2856,MF3.2.1.11,2.1.11,Solving Radical Inequalities,2. Inequalities,2.1. Single-Variable Inequalities,2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.11. Solving Radical Inequalities.md,2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.11. Solving Radical Inequalities,46,46,33
2857,MF3.2.1.12,2.1.12,Solving Inequalities Involving Exponential Functions,2. Inequalities,2.1. Single-Variable Inequalities,2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.12. Solving Inequalities Involving Exponential Functions.md,2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.12. Solving Inequalities Involving Exponential Functions,43,43,34
2858,MF3.2.1.13,2.1.13,Solving Inequalities Involving Logarithmic Functions,2. Inequalities,2.1. Single-Variable Inequalities,2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.13. Solving Inequalities Involving Logarithmic Functions.md,2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.13. Solving Inequalities Involving Logarithmic Functions,51,51,35
1004,MF3.2.1.14,2.1.14,Solving Inequalities Involving Geometric Sequences,2. Inequalities,2.1. Single-Variable Inequalities,2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.14. Solving Inequalities Involving Geometric Sequences.md,2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.14. Solving Inequalities Involving Geometric Sequences,48,48,36
665,MF3.2.2.1,2.2.1,Graphing Strict Two-Variable Linear Inequalities,2. Inequalities,2.2. Two-Variable Inequalities,2. Inequalities/2.2. Two-Variable Inequalities/Lessons/2.2.1. Graphing Strict Two-Variable Linear Inequalities.md,2. Inequalities/2.2. Two-Variable Inequalities/Source/2.2.1. Graphing Strict Two-Variable Linear Inequalities,39,39,37
3827,MF3.2.2.2,2.2.2,Graphing Non-Strict Two-Variable Linear Inequalities,2. Inequalities,2.2. Two-Variable Inequalities,2. Inequalities/2.2. Two-Variable Inequalities/Lessons/2.2.2. Graphing Non-Strict Two-Variable Linear Inequalities.md,2. Inequalities/2.2. Two-Variable Inequalities/Source/2.2.2. Graphing Non-Strict Two-Variable Linear Inequalities,39,39,38
3822,MF3.2.2.3,2.2.3,Further Graphing of Two-Variable Linear Inequalities,2. Inequalities,2.2. Two-Variable Inequalities,2. Inequalities/2.2. Two-Variable Inequalities/Lessons/2.2.3. Further Graphing of Two-Variable Linear Inequalities.md,2. Inequalities/2.2. Two-Variable Inequalities/Source/2.2.3. Further Graphing of Two-Variable Linear Inequalities,42,42,39
1535,MF3.2.2.4,2.2.4,Systems of Linear Inequalities,2. Inequalities,2.2. Two-Variable Inequalities,2. Inequalities/2.2. Two-Variable Inequalities/Lessons/2.2.4. Systems of Linear Inequalities.md,2. Inequalities/2.2. Two-Variable Inequalities/Source/2.2.4. Systems of Linear Inequalities,43,43,40
2076,MF3.2.2.5,2.2.5,Solving Two-Variable Nonlinear Inequalities,2. Inequalities,2.2. Two-Variable Inequalities,2. Inequalities/2.2. Two-Variable Inequalities/Lessons/2.2.5. Solving Two-Variable Nonlinear Inequalities.md,2. Inequalities/2.2. Two-Variable Inequalities/Source/2.2.5. Solving Two-Variable Nonlinear Inequalities,49,49,41
3684,MF3.2.2.6,2.2.6,Further Solving of Two-Variable Nonlinear Inequalities,2. Inequalities,2.2. Two-Variable Inequalities,2. Inequalities/2.2. Two-Variable Inequalities/Lessons/2.2.6. Further Solving of Two-Variable Nonlinear Inequalities.md,2. Inequalities/2.2. Two-Variable Inequalities/Source/2.2.6. Further Solving of Two-Variable Nonlinear Inequalities,50,50,42
803,MF3.3.1.1,3.1.1,Graphing Curves Defined Parametrically,3. Parametric & Polar Coordinates,3.1. Parametric Equations,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Lessons/3.1.1. Graphing Curves Defined Parametrically.md,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Source/3.1.1. Graphing Curves Defined Parametrically,60,60,43
1255,MF3.3.1.2,3.1.2,Cartesian Equations of Parametric Curves,3. Parametric & Polar Coordinates,3.1. Parametric Equations,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Lessons/3.1.2. Cartesian Equations of Parametric Curves.md,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Source/3.1.2. Cartesian Equations of Parametric Curves,61,61,44
1257,MF3.3.1.3,3.1.3,Finding Intersections of Parametric Curves and Lines,3. Parametric & Polar Coordinates,3.1. Parametric Equations,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Lessons/3.1.3. Finding Intersections of Parametric Curves and Lines.md,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Source/3.1.3. Finding Intersections of Parametric Curves and Lines,61,61,45
798,MF3.3.1.4,3.1.4,Differentiating Parametric Curves,3. Parametric & Polar Coordinates,3.1. Parametric Equations,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Lessons/3.1.4. Differentiating Parametric Curves.md,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Source/3.1.4. Differentiating Parametric Curves,62,62,46
799,MF3.3.1.5,3.1.5,Calculating Tangent and Normal Lines with Parametric Equations,3. Parametric & Polar Coordinates,3.1. Parametric Equations,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Lessons/3.1.5. Calculating Tangent and Normal Lines with Parametric Equations.md,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Source/3.1.5. Calculating Tangent and Normal Lines with Parametric Equations,63,63,47
431,MF3.3.1.6,3.1.6,Second Derivatives of Parametric Equations,3. Parametric & Polar Coordinates,3.1. Parametric Equations,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Lessons/3.1.6. Second Derivatives of Parametric Equations.md,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Source/3.1.6. Second Derivatives of Parametric Equations,63,63,48
997,MF3.3.1.7,3.1.7,The Arc Length of a Parametric Curve,3. Parametric & Polar Coordinates,3.1. Parametric Equations,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Lessons/3.1.7. The Arc Length of a Parametric Curve.md,3. Parametric & Polar Coordinates/3.1. Parametric Equations/Source/3.1.7. The Arc Length of a Parametric Curve,73,73,49
935,MF3.3.2.1,3.2.1,Introduction to Polar Coordinates,3. Parametric & Polar Coordinates,3.2. Polar Coordinates,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Lessons/3.2.1. Introduction to Polar Coordinates.md,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Source/3.2.1. Introduction to Polar Coordinates,49,49,50
936,MF3.3.2.2,3.2.2,Converting from Polar Coordinates to Cartesian Coordinates,3. Parametric & Polar Coordinates,3.2. Polar Coordinates,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Lessons/3.2.2. Converting from Polar Coordinates to Cartesian Coordinates.md,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Source/3.2.2. Converting from Polar Coordinates to Cartesian Coordinates,54,54,51
937,MF3.3.2.3,3.2.3,Polar Equations of Circles Centered at the Origin,3. Parametric & Polar Coordinates,3.2. Polar Coordinates,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Lessons/3.2.3. Polar Equations of Circles Centered at the Origin.md,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Source/3.2.3. Polar Equations of Circles Centered at the Origin,55,55,52
2173,MF3.3.2.4,3.2.4,Polar Equations of Radial Lines,3. Parametric & Polar Coordinates,3.2. Polar Coordinates,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Lessons/3.2.4. Polar Equations of Radial Lines.md,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Source/3.2.4. Polar Equations of Radial Lines,56,56,53
998,MF3.3.2.5,3.2.5,Differentiating Curves Given in Polar Form,3. Parametric & Polar Coordinates,3.2. Polar Coordinates,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Lessons/3.2.5. Differentiating Curves Given in Polar Form.md,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Source/3.2.5. Differentiating Curves Given in Polar Form,64,64,54
3854,MF3.3.2.6,3.2.6,Further Differentiation of Curves Given in Polar Form,3. Parametric & Polar Coordinates,3.2. Polar Coordinates,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Lessons/3.2.6. Further Differentiation of Curves Given in Polar Form.md,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Source/3.2.6. Further Differentiation of Curves Given in Polar Form,65,65,55
1000,MF3.3.2.7,3.2.7,Finding the Area of a Polar Region,3. Parametric & Polar Coordinates,3.2. Polar Coordinates,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Lessons/3.2.7. Finding the Area of a Polar Region.md,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Source/3.2.7. Finding the Area of a Polar Region,73,73,56
999,MF3.3.2.8,3.2.8,The Arc Length of a Polar Curve,3. Parametric & Polar Coordinates,3.2. Polar Coordinates,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Lessons/3.2.8. The Arc Length of a Polar Curve.md,3. Parametric & Polar Coordinates/3.2. Polar Coordinates/Source/3.2.8. The Arc Length of a Polar Curve,72,72,57
1183,MF3.4.1.1,4.1.1,Circles in the Coordinate Plane,4. Conic Sections,4.1. Circles,4. Conic Sections/4.1. Circles/Lessons/4.1.1. Circles in the Coordinate Plane.md,4. Conic Sections/4.1. Circles/Source/4.1.1. Circles in the Coordinate Plane,43,43,58
842,MF3.4.1.2,4.1.2,Equations of Circles Centered at the Origin,4. Conic Sections,4.1. Circles,4. Conic Sections/4.1. Circles/Lessons/4.1.2. Equations of Circles Centered at the Origin.md,4. Conic Sections/4.1. Circles/Source/4.1.2. Equations of Circles Centered at the Origin,44,44,59
843,MF3.4.1.3,4.1.3,Equations of Circles,4. Conic Sections,4.1. Circles,4. Conic Sections/4.1. Circles/Lessons/4.1.3. Equations of Circles.md,4. Conic Sections/4.1. Circles/Source/4.1.3. Equations of Circles,45,45,60
666,MF3.4.1.4,4.1.4,Determining Circle Properties by Completing the Square,4. Conic Sections,4.1. Circles,4. Conic Sections/4.1. Circles/Lessons/4.1.4. Determining Circle Properties by Completing the Square.md,4. Conic Sections/4.1. Circles/Source/4.1.4. Determining Circle Properties by Completing the Square,46,46,61
844,MF3.4.1.5,4.1.5,Calculating Circle Intercepts,4. Conic Sections,4.1. Circles,4. Conic Sections/4.1. Circles/Lessons/4.1.5. Calculating Circle Intercepts.md,4. Conic Sections/4.1. Circles/Source/4.1.5. Calculating Circle Intercepts,46,46,62
845,MF3.4.1.6,4.1.6,Intersections of Circles with Lines,4. Conic Sections,4.1. Circles,4. Conic Sections/4.1. Circles/Lessons/4.1.6. Intersections of Circles with Lines.md,4. Conic Sections/4.1. Circles/Source/4.1.6. Intersections of Circles with Lines,48,48,63
806,MF3.4.1.7,4.1.7,Parametric Equations of Circles,4. Conic Sections,4.1. Circles,4. Conic Sections/4.1. Circles/Lessons/4.1.7. Parametric Equations of Circles.md,4. Conic Sections/4.1. Circles/Source/4.1.7. Parametric Equations of Circles,62,62,64
1125,MF3.4.2.1,4.2.1,Upward and Downward Opening Parabolas,4. Conic Sections,4.2. Parabolas,4. Conic Sections/4.2. Parabolas/Lessons/4.2.1. Upward and Downward Opening Parabolas.md,4. Conic Sections/4.2. Parabolas/Source/4.2.1. Upward and Downward Opening Parabolas,45,45,65
1124,MF3.4.2.2,4.2.2,Left and Right Opening Parabolas,4. Conic Sections,4.2. Parabolas,4. Conic Sections/4.2. Parabolas/Lessons/4.2.2. Left and Right Opening Parabolas.md,4. Conic Sections/4.2. Parabolas/Source/4.2.2. Left and Right Opening Parabolas,48,48,66
1128,MF3.4.2.3,4.2.3,The Vertex of a Parabola,4. Conic Sections,4.2. Parabolas,4. Conic Sections/4.2. Parabolas/Lessons/4.2.3. The Vertex of a Parabola.md,4. Conic Sections/4.2. Parabolas/Source/4.2.3. The Vertex of a Parabola,49,49,67
3534,MF3.4.2.4,4.2.4,Calculating the Vertex of a Parabola by Completing the Square,4. Conic Sections,4.2. Parabolas,4. Conic Sections/4.2. Parabolas/Lessons/4.2.4. Calculating the Vertex of a Parabola by Completing the Square.md,4. Conic Sections/4.2. Parabolas/Source/4.2.4. Calculating the Vertex of a Parabola by Completing the Square,50,50,68
1132,MF3.4.2.5,4.2.5,Calculating Intercepts of Parabolas,4. Conic Sections,4.2. Parabolas,4. Conic Sections/4.2. Parabolas/Lessons/4.2.5. Calculating Intercepts of Parabolas.md,4. Conic Sections/4.2. Parabolas/Source/4.2.5. Calculating Intercepts of Parabolas,49,49,69
875,MF3.4.2.6,4.2.6,Parametric Equations of Parabolas,4. Conic Sections,4.2. Parabolas,4. Conic Sections/4.2. Parabolas/Lessons/4.2.6. Parametric Equations of Parabolas.md,4. Conic Sections/4.2. Parabolas/Source/4.2.6. Parametric Equations of Parabolas,62,62,70
2837,MF3.4.2.7,4.2.7,"Parametric Equations of Parabolas Centered at (h,k)",4. Conic Sections,4.2. Parabolas,"4. Conic Sections/4.2. Parabolas/Lessons/4.2.7. Parametric Equations of Parabolas Centered at (h,k).md","4. Conic Sections/4.2. Parabolas/Source/4.2.7. Parametric Equations of Parabolas Centered at (h,k)",63,63,71
853,MF3.4.3.1,4.3.1,Introduction to Ellipses,4. Conic Sections,4.3. Ellipses,4. Conic Sections/4.3. Ellipses/Lessons/4.3.1. Introduction to Ellipses.md,4. Conic Sections/4.3. Ellipses/Source/4.3.1. Introduction to Ellipses,39,39,72
848,MF3.4.3.2,4.3.2,Equations of Ellipses Centered at the Origin,4. Conic Sections,4.3. Ellipses,4. Conic Sections/4.3. Ellipses/Lessons/4.3.2. Equations of Ellipses Centered at the Origin.md,4. Conic Sections/4.3. Ellipses/Source/4.3.2. Equations of Ellipses Centered at the Origin,45,45,73
849,MF3.4.3.3,4.3.3,Equations of Ellipses Centered at a General Point,4. Conic Sections,4.3. Ellipses,4. Conic Sections/4.3. Ellipses/Lessons/4.3.3. Equations of Ellipses Centered at a General Point.md,4. Conic Sections/4.3. Ellipses/Source/4.3.3. Equations of Ellipses Centered at a General Point,46,46,74
852,MF3.4.3.4,4.3.4,Finding the Center and Axes of Ellipses by Completing the Square,4. Conic Sections,4.3. Ellipses,4. Conic Sections/4.3. Ellipses/Lessons/4.3.4. Finding the Center and Axes of Ellipses by Completing the Square.md,4. Conic Sections/4.3. Ellipses/Source/4.3.4. Finding the Center and Axes of Ellipses by Completing the Square,47,47,75
850,MF3.4.3.5,4.3.5,Finding Intercepts of Ellipses,4. Conic Sections,4.3. Ellipses,4. Conic Sections/4.3. Ellipses/Lessons/4.3.5. Finding Intercepts of Ellipses.md,4. Conic Sections/4.3. Ellipses/Source/4.3.5. Finding Intercepts of Ellipses,47,47,76
2746,MF3.4.3.6,4.3.6,Parametric Equations of Ellipses,4. Conic Sections,4.3. Ellipses,4. Conic Sections/4.3. Ellipses/Lessons/4.3.6. Parametric Equations of Ellipses.md,4. Conic Sections/4.3. Ellipses/Source/4.3.6. Parametric Equations of Ellipses,63,63,77
871,MF3.4.4.1,4.4.1,Equations of Hyperbolas Centered at the Origin,4. Conic Sections,4.4. Hyperbolas,4. Conic Sections/4.4. Hyperbolas/Lessons/4.4.1. Equations of Hyperbolas Centered at the Origin.md,4. Conic Sections/4.4. Hyperbolas/Source/4.4.1. Equations of Hyperbolas Centered at the Origin,45,45,78
733,MF3.4.4.2,4.4.2,Equations of Hyperbolas Centered at a General Point,4. Conic Sections,4.4. Hyperbolas,4. Conic Sections/4.4. Hyperbolas/Lessons/4.4.2. Equations of Hyperbolas Centered at a General Point.md,4. Conic Sections/4.4. Hyperbolas/Source/4.4.2. Equations of Hyperbolas Centered at a General Point,46,46,79
872,MF3.4.4.3,4.4.3,Asymptotes of Hyperbolas Centered at the Origin,4. Conic Sections,4.4. Hyperbolas,4. Conic Sections/4.4. Hyperbolas/Lessons/4.4.3. Asymptotes of Hyperbolas Centered at the Origin.md,4. Conic Sections/4.4. Hyperbolas/Source/4.4.3. Asymptotes of Hyperbolas Centered at the Origin,46,46,80
1029,MF3.4.4.4,4.4.4,Asymptotes of Hyperbolas Centered at a General Point,4. Conic Sections,4.4. Hyperbolas,4. Conic Sections/4.4. Hyperbolas/Lessons/4.4.4. Asymptotes of Hyperbolas Centered at a General Point.md,4. Conic Sections/4.4. Hyperbolas/Source/4.4.4. Asymptotes of Hyperbolas Centered at a General Point,47,47,81
874,MF3.4.4.5,4.4.5,Finding Intercepts and Intersections of Hyperbolas,4. Conic Sections,4.4. Hyperbolas,4. Conic Sections/4.4. Hyperbolas/Lessons/4.4.5. Finding Intercepts and Intersections of Hyperbolas.md,4. Conic Sections/4.4. Hyperbolas/Source/4.4.5. Finding Intercepts and Intersections of Hyperbolas,48,48,82
