topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
1814,CA1.2.1.5,2.1.5,Infinite Limits from Graphs,2. Limits,2.1. Estimating Limits from Graphs,2. Limits/2.1. Estimating Limits from Graphs/Lessons/2.1.5. Infinite Limits from Graphs.md,2. Limits/2.1. Estimating Limits from Graphs/Source/2.1.5. Infinite Limits from Graphs,46,46,11
1716,CA1.2.2.1,2.2.1,"Limits of Power Functions, and the Constant Rule for Limits",2. Limits,2.2. The Algebra of Limits,"2. Limits/2.2. The Algebra of Limits/Lessons/2.2.1. Limits of Power Functions, and the Constant Rule for Limits.md","2. Limits/2.2. The Algebra of Limits/Source/2.2.1. Limits of Power Functions, and the Constant Rule for Limits",46,46,12
1914,CA1.2.2.2,2.2.2,The Sum Rule for Limits,2. Limits,2.2. The Algebra of Limits,2. Limits/2.2. The Algebra of Limits/Lessons/2.2.2. The Sum Rule for Limits.md,2. Limits/2.2. The Algebra of Limits/Source/2.2.2. The Sum Rule for Limits,47,47,13
1246,CA1.2.2.3,2.2.3,The Product and Quotient Rules for Limits,2. Limits,2.2. The Algebra of Limits,2. Limits/2.2. The Algebra of Limits/Lessons/2.2.3. The Product and Quotient Rules for Limits.md,2. Limits/2.2. The Algebra of Limits/Source/2.2.3. The Product and Quotient Rules for Limits,48,48,14
37,CA1.2.2.4,2.2.4,The Power and Root Rules for Limits,2. Limits,2.2. The Algebra of Limits,2. Limits/2.2. The Algebra of Limits/Lessons/2.2.4. The Power and Root Rules for Limits.md,2. Limits/2.2. The Algebra of Limits/Source/2.2.4. The Power and Root Rules for Limits,49,49,15
1263,CA1.2.3.1,2.3.1,Limits at Infinity of Polynomials,2. Limits,2.3. Limits of Functions,2. Limits/2.3. Limits of Functions/Lessons/2.3.1. Limits at Infinity of Polynomials.md,2. Limits/2.3. Limits of Functions/Source/2.3.1. Limits at Infinity of Polynomials,53,53,16
1905,CA1.2.3.2,2.3.2,Limits of Reciprocal Functions,2. Limits,2.3. Limits of Functions,2. Limits/2.3. Limits of Functions/Lessons/2.3.2. Limits of Reciprocal Functions.md,2. Limits/2.3. Limits of Functions/Source/2.3.2. Limits of Reciprocal Functions,54,54,17
1717,CA1.2.3.3,2.3.3,Limits of Exponential Functions,2. Limits,2.3. Limits of Functions,2. Limits/2.3. Limits of Functions/Lessons/2.3.3. Limits of Exponential Functions.md,2. Limits/2.3. Limits of Functions/Source/2.3.3. Limits of Exponential Functions,51,51,18
1377,CA1.2.3.4,2.3.4,Limits of Logarithmic Functions,2. Limits,2.3. Limits of Functions,2. Limits/2.3. Limits of Functions/Lessons/2.3.4. Limits of Logarithmic Functions.md,2. Limits/2.3. Limits of Functions/Source/2.3.4. Limits of Logarithmic Functions,50,50,19
1986,CA1.2.3.5,2.3.5,Limits of Radical Functions,2. Limits,2.3. Limits of Functions,2. Limits/2.3. Limits of Functions/Lessons/2.3.5. Limits of Radical Functions.md,2. Limits/2.3. Limits of Functions/Source/2.3.5. Limits of Radical Functions,50,50,20
1719,CA1.2.3.6,2.3.6,Limits of Trigonometric Functions,2. Limits,2.3. Limits of Functions,2. Limits/2.3. Limits of Functions/Lessons/2.3.6. Limits of Trigonometric Functions.md,2. Limits/2.3. Limits of Functions/Source/2.3.6. Limits of Trigonometric Functions,58,58,21
1958,CA1.2.3.7,2.3.7,Limits of Reciprocal Trigonometric Functions,2. Limits,2.3. Limits of Functions,2. Limits/2.3. Limits of Functions/Lessons/2.3.7. Limits of Reciprocal Trigonometric Functions.md,2. Limits/2.3. Limits of Functions/Source/2.3.7. Limits of Reciprocal Trigonometric Functions,59,59,22
3811,CA1.2.3.8,2.3.8,Limits of Inverse Trigonometric Functions,2. Limits,2.3. Limits of Functions,2. Limits/2.3. Limits of Functions/Lessons/2.3.8. Limits of Inverse Trigonometric Functions.md,2. Limits/2.3. Limits of Functions/Source/2.3.8. Limits of Inverse Trigonometric Functions,58,58,23
1262,CA1.2.3.9,2.3.9,Limits of Piecewise Functions,2. Limits,2.3. Limits of Functions,2. Limits/2.3. Limits of Functions/Lessons/2.3.9. Limits of Piecewise Functions.md,2. Limits/2.3. Limits of Functions/Source/2.3.9. Limits of Piecewise Functions,60,60,24
1813,CA1.2.4.1,2.4.1,Calculating Limits of Rational Functions by Factoring,2. Limits,2.4. Determining Limits Using Algebraic Manipulation,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Lessons/2.4.1. Calculating Limits of Rational Functions by Factoring.md,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Source/2.4.1. Calculating Limits of Rational Functions by Factoring,49,49,25
605,CA1.2.4.2,2.4.2,Limits of Absolute Value Functions,2. Limits,2.4. Determining Limits Using Algebraic Manipulation,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Lessons/2.4.2. Limits of Absolute Value Functions.md,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Source/2.4.2. Limits of Absolute Value Functions,61,61,26
604,CA1.2.4.3,2.4.3,Calculating Limits of Radical Functions Using Conjugate Multiplication,2. Limits,2.4. Determining Limits Using Algebraic Manipulation,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Lessons/2.4.3. Calculating Limits of Radical Functions Using Conjugate Multiplication.md,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Source/2.4.3. Calculating Limits of Radical Functions Using Conjugate Multiplication,50,50,27
107,CA1.2.4.4,2.4.4,Calculating Limits Using Trigonometric Identities,2. Limits,2.4. Determining Limits Using Algebraic Manipulation,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Lessons/2.4.4. Calculating Limits Using Trigonometric Identities.md,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Source/2.4.4. Calculating Limits Using Trigonometric Identities,60,60,28
1903,CA1.2.4.5,2.4.5,Limits at Infinity and Horizontal Asymptotes of Rational Functions,2. Limits,2.4. Determining Limits Using Algebraic Manipulation,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Lessons/2.4.5. Limits at Infinity and Horizontal Asymptotes of Rational Functions.md,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Source/2.4.5. Limits at Infinity and Horizontal Asymptotes of Rational Functions,55,55,29
607,CA1.2.4.6,2.4.6,Evaluating Limits at Infinity by Comparing Relative Magnitudes of Functions,2. Limits,2.4. Determining Limits Using Algebraic Manipulation,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Lessons/2.4.6. Evaluating Limits at Infinity by Comparing Relative Magnitudes of Functions.md,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Source/2.4.6. Evaluating Limits at Infinity by Comparing Relative Magnitudes of Functions,59,59,30
616,CA1.2.4.7,2.4.7,Evaluating Limits at Infinity of Radical Functions,2. Limits,2.4. Determining Limits Using Algebraic Manipulation,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Lessons/2.4.7. Evaluating Limits at Infinity of Radical Functions.md,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Source/2.4.7. Evaluating Limits at Infinity of Radical Functions,56,56,31
1815,CA1.2.4.8,2.4.8,Vertical Asymptotes of Rational Functions,2. Limits,2.4. Determining Limits Using Algebraic Manipulation,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Lessons/2.4.8. Vertical Asymptotes of Rational Functions.md,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Source/2.4.8. Vertical Asymptotes of Rational Functions,49,49,32
1384,CA1.2.4.9,2.4.9,Connecting Infinite Limits and Vertical Asymptotes of Rational Functions,2. Limits,2.4. Determining Limits Using Algebraic Manipulation,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Lessons/2.4.9. Connecting Infinite Limits and Vertical Asymptotes of Rational Functions.md,2. Limits/2.4. Determining Limits Using Algebraic Manipulation/Source/2.4.9. Connecting Infinite Limits and Vertical Asymptotes of Rational Functions,55,55,33
473,CA1.2.5.1,2.5.1,The Squeeze Theorem,2. Limits,2.5. Special Limits,2. Limits/2.5. Special Limits/Lessons/2.5.1. The Squeeze Theorem.md,2. Limits/2.5. Special Limits/Source/2.5.1. The Squeeze Theorem,62,62,34
606,CA1.2.5.2,2.5.2,Special Limits Involving Sine,2. Limits,2.5. Special Limits,2. Limits/2.5. Special Limits/Lessons/2.5.2. Special Limits Involving Sine.md,2. Limits/2.5. Special Limits/Source/2.5.2. Special Limits Involving Sine,60,60,35
3678,CA1.2.5.3,2.5.3,Evaluating Special Limits Involving Sine Using a Substitution,2. Limits,2.5. Special Limits,2. Limits/2.5. Special Limits/Lessons/2.5.3. Evaluating Special Limits Involving Sine Using a Substitution.md,2. Limits/2.5. Special Limits/Source/2.5.3. Evaluating Special Limits Involving Sine Using a Substitution,61,61,36
292,CA1.2.5.4,2.5.4,Special Limits Involving Cosine,2. Limits,2.5. Special Limits,2. Limits/2.5. Special Limits/Lessons/2.5.4. Special Limits Involving Cosine.md,2. Limits/2.5. Special Limits/Source/2.5.4. Special Limits Involving Cosine,62,62,37
2610,CA1.2.5.5,2.5.5,Limits Involving the Exponential Function,2. Limits,2.5. Special Limits,2. Limits/2.5. Special Limits/Lessons/2.5.5. Limits Involving the Exponential Function.md,2. Limits/2.5. Special Limits/Source/2.5.5. Limits Involving the Exponential Function,52,52,38
3671,CA1.2.5.6,2.5.6,Further Limits Involving the Exponential Function,2. Limits,2.5. Special Limits,2. Limits/2.5. Special Limits/Lessons/2.5.6. Further Limits Involving the Exponential Function.md,2. Limits/2.5. Special Limits/Source/2.5.6. Further Limits Involving the Exponential Function,59,59,39
462,CA1.3.1.1,3.1.1,Determining Continuity from Graphs,3. Continuity,3.1. Continuity,3. Continuity/3.1. Continuity/Lessons/3.1.1. Determining Continuity from Graphs.md,3. Continuity/3.1. Continuity/Source/3.1.1. Determining Continuity from Graphs,47,47,40
314,CA1.3.1.2,3.1.2,Defining Continuity at a Point,3. Continuity,3.1. Continuity,3. Continuity/3.1. Continuity/Lessons/3.1.2. Defining Continuity at a Point.md,3. Continuity/3.1. Continuity/Source/3.1.2. Defining Continuity at a Point,61,61,41
474,CA1.3.1.3,3.1.3,Left and Right Continuity,3. Continuity,3.1. Continuity,3. Continuity/3.1. Continuity/Lessons/3.1.3. Left and Right Continuity.md,3. Continuity/3.1. Continuity/Source/3.1.3. Left and Right Continuity,62,62,42
3831,CA1.3.1.4,3.1.4,Further Continuity of Piecewise Functions,3. Continuity,3.1. Continuity,3. Continuity/3.1. Continuity/Lessons/3.1.4. Further Continuity of Piecewise Functions.md,3. Continuity/3.1. Continuity/Source/3.1.4. Further Continuity of Piecewise Functions,63,63,43
2002,CA1.3.1.5,3.1.5,Point Discontinuities,3. Continuity,3.1. Continuity,3. Continuity/3.1. Continuity/Lessons/3.1.5. Point Discontinuities.md,3. Continuity/3.1. Continuity/Source/3.1.5. Point Discontinuities,62,62,44
2003,CA1.3.1.6,3.1.6,Jump Discontinuities,3. Continuity,3.1. Continuity,3. Continuity/3.1. Continuity/Lessons/3.1.6. Jump Discontinuities.md,3. Continuity/3.1. Continuity/Source/3.1.6. Jump Discontinuities,62,62,45
2004,CA1.3.1.7,3.1.7,Discontinuities Due to Vertical Asymptotes,3. Continuity,3.1. Continuity,3. Continuity/3.1. Continuity/Lessons/3.1.7. Discontinuities Due to Vertical Asymptotes.md,3. Continuity/3.1. Continuity/Source/3.1.7. Discontinuities Due to Vertical Asymptotes,62,62,46
612,CA1.3.1.8,3.1.8,Continuity Over an Interval,3. Continuity,3.1. Continuity,3. Continuity/3.1. Continuity/Lessons/3.1.8. Continuity Over an Interval.md,3. Continuity/3.1. Continuity/Source/3.1.8. Continuity Over an Interval,63,63,47
2006,CA1.3.1.9,3.1.9,Continuity of Functions,3. Continuity,3.1. Continuity,3. Continuity/3.1. Continuity/Lessons/3.1.9. Continuity of Functions.md,3. Continuity/3.1. Continuity/Source/3.1.9. Continuity of Functions,64,64,48
2150,CA1.3.1.10,3.1.10,The Intermediate Value Theorem,3. Continuity,3.1. Continuity,3. Continuity/3.1. Continuity/Lessons/3.1.10. The Intermediate Value Theorem.md,3. Continuity/3.1. Continuity/Source/3.1.10. The Intermediate Value Theorem,65,65,49
341,CA1.3.2.1,3.2.1,Removing Point Discontinuities,3. Continuity,3.2. Removing Discontinuities,3. Continuity/3.2. Removing Discontinuities/Lessons/3.2.1. Removing Point Discontinuities.md,3. Continuity/3.2. Removing Discontinuities/Source/3.2.1. Removing Point Discontinuities,63,63,50
638,CA1.3.2.2,3.2.2,Removing Jump Discontinuities,3. Continuity,3.2. Removing Discontinuities,3. Continuity/3.2. Removing Discontinuities/Lessons/3.2.2. Removing Jump Discontinuities.md,3. Continuity/3.2. Removing Discontinuities/Source/3.2.2. Removing Jump Discontinuities,64,64,51
1225,CA1.3.2.3,3.2.3,Removing Discontinuities From Rational Functions,3. Continuity,3.2. Removing Discontinuities,3. Continuity/3.2. Removing Discontinuities/Lessons/3.2.3. Removing Discontinuities From Rational Functions.md,3. Continuity/3.2. Removing Discontinuities/Source/3.2.3. Removing Discontinuities From Rational Functions,65,65,52
336,CA1.4.1.1,4.1.1,The Average Rate of Change of a Function,4. Introduction to Differentiation,4.1. Introduction to Differentiation,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Lessons/4.1.1. The Average Rate of Change of a Function.md,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Source/4.1.1. The Average Rate of Change of a Function,37,37,53
1208,CA1.4.1.2,4.1.2,The Average Rate of Change of a Function over a Varying Interval,4. Introduction to Differentiation,4.1. Introduction to Differentiation,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Lessons/4.1.2. The Average Rate of Change of a Function over a Varying Interval.md,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Source/4.1.2. The Average Rate of Change of a Function over a Varying Interval,45,45,54
337,CA1.4.1.3,4.1.3,The Instantaneous Rate of Change of a Function at a Point,4. Introduction to Differentiation,4.1. Introduction to Differentiation,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Lessons/4.1.3. The Instantaneous Rate of Change of a Function at a Point.md,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Source/4.1.3. The Instantaneous Rate of Change of a Function at a Point,50,50,55
812,CA1.4.1.4,4.1.4,Defining the Derivative Using Derivative Notation,4. Introduction to Differentiation,4.1. Introduction to Differentiation,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Lessons/4.1.4. Defining the Derivative Using Derivative Notation.md,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Source/4.1.4. Defining the Derivative Using Derivative Notation,51,51,56
1691,CA1.4.1.5,4.1.5,Continuity and Differentiability of Functions,4. Introduction to Differentiation,4.1. Introduction to Differentiation,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Lessons/4.1.5. Continuity and Differentiability of Functions.md,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Source/4.1.5. Continuity and Differentiability of Functions,65,65,57
35,CA1.4.1.6,4.1.6,The Power Rule for Differentiation,4. Introduction to Differentiation,4.1. Introduction to Differentiation,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Lessons/4.1.6. The Power Rule for Differentiation.md,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Source/4.1.6. The Power Rule for Differentiation,52,52,58
278,CA1.4.1.7,4.1.7,The Sum and Constant Multiple Rules for Differentiation,4. Introduction to Differentiation,4.1. Introduction to Differentiation,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Lessons/4.1.7. The Sum and Constant Multiple Rules for Differentiation.md,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Source/4.1.7. The Sum and Constant Multiple Rules for Differentiation,53,53,59
332,CA1.4.1.8,4.1.8,Calculating the Slope of a Tangent Line Using Differentiation,4. Introduction to Differentiation,4.1. Introduction to Differentiation,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Lessons/4.1.8. Calculating the Slope of a Tangent Line Using Differentiation.md,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Source/4.1.8. Calculating the Slope of a Tangent Line Using Differentiation,54,54,60
986,CA1.4.1.9,4.1.9,Calculating the Equation of a Tangent Line Using Differentiation,4. Introduction to Differentiation,4.1. Introduction to Differentiation,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Lessons/4.1.9. Calculating the Equation of a Tangent Line Using Differentiation.md,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Source/4.1.9. Calculating the Equation of a Tangent Line Using Differentiation,55,55,61
987,CA1.4.1.10,4.1.10,Calculating the Equation of a Normal Line Using Differentiation,4. Introduction to Differentiation,4.1. Introduction to Differentiation,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Lessons/4.1.10. Calculating the Equation of a Normal Line Using Differentiation.md,4. Introduction to Differentiation/4.1. Introduction to Differentiation/Source/4.1.10. Calculating the Equation of a Normal Line Using Differentiation,56,56,62
1114,CA1.4.2.1,4.2.1,Differentiating Exponential Functions,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.1. Differentiating Exponential Functions.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.1. Differentiating Exponential Functions,55,55,63
1116,CA1.4.2.2,4.2.2,Differentiating Logarithmic Functions,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.2. Differentiating Logarithmic Functions.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.2. Differentiating Logarithmic Functions,56,56,64
280,CA1.4.2.3,4.2.3,Differentiating Trigonometric Functions,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.3. Differentiating Trigonometric Functions.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.3. Differentiating Trigonometric Functions,56,56,65
1362,CA1.4.2.4,4.2.4,Differentiating Hyperbolic Functions,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.4. Differentiating Hyperbolic Functions.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.4. Differentiating Hyperbolic Functions,62,62,66
3251,CA1.4.2.5,4.2.5,Differentiating Reciprocal Hyperbolic Functions,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.5. Differentiating Reciprocal Hyperbolic Functions.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.5. Differentiating Reciprocal Hyperbolic Functions,63,63,67
281,CA1.4.2.6,4.2.6,Second and Higher-Order Derivatives,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.6. Second and Higher-Order Derivatives.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.6. Second and Higher-Order Derivatives,57,57,68
1109,CA1.4.2.7,4.2.7,The Product Rule for Differentiation,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.7. The Product Rule for Differentiation.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.7. The Product Rule for Differentiation,57,57,69
1110,CA1.4.2.8,4.2.8,The Quotient Rule for Differentiation,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.8. The Quotient Rule for Differentiation.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.8. The Quotient Rule for Differentiation,58,58,70
1686,CA1.4.2.9,4.2.9,Differentiating Reciprocal Trigonometric Functions,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.9. Differentiating Reciprocal Trigonometric Functions.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.9. Differentiating Reciprocal Trigonometric Functions,59,59,71
1249,CA1.4.2.10,4.2.10,Calculating Derivatives From Data and Tables,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.10. Calculating Derivatives From Data and Tables.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.10. Calculating Derivatives From Data and Tables,59,59,72
1117,CA1.4.2.11,4.2.11,Calculating Derivatives From Graphs,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.11. Calculating Derivatives From Graphs.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.11. Calculating Derivatives From Graphs,60,60,73
637,CA1.4.2.12,4.2.12,Recognizing Derivatives in Limits,4. Introduction to Differentiation,4.2. Derivatives of Functions and the Rules of Differentiation,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Lessons/4.2.12. Recognizing Derivatives in Limits.md,4. Introduction to Differentiation/4.2. Derivatives of Functions and the Rules of Differentiation/Source/4.2.12. Recognizing Derivatives in Limits,61,61,74
1108,CA1.5.1.1,5.1.1,The Chain Rule for Differentiation,5. Advanced Differentiation,5.1. Differentiating Composite Functions,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Lessons/5.1.1. The Chain Rule for Differentiation.md,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Source/5.1.1. The Chain Rule for Differentiation,56,56,75
1007,CA1.5.1.2,5.1.2,The Chain Rule With Exponential Functions,5. Advanced Differentiation,5.1. Differentiating Composite Functions,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Lessons/5.1.2. The Chain Rule With Exponential Functions.md,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Source/5.1.2. The Chain Rule With Exponential Functions,57,57,76
1036,CA1.5.1.3,5.1.3,The Chain Rule With Logarithmic Functions,5. Advanced Differentiation,5.1. Differentiating Composite Functions,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Lessons/5.1.3. The Chain Rule With Logarithmic Functions.md,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Source/5.1.3. The Chain Rule With Logarithmic Functions,57,57,77
305,CA1.5.1.4,5.1.4,The Chain Rule With Trigonometric Functions,5. Advanced Differentiation,5.1. Differentiating Composite Functions,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Lessons/5.1.4. The Chain Rule With Trigonometric Functions.md,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Source/5.1.4. The Chain Rule With Trigonometric Functions,60,60,78
1282,CA1.5.1.5,5.1.5,Calculating Derivatives From Data Using the Chain Rule,5. Advanced Differentiation,5.1. Differentiating Composite Functions,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Lessons/5.1.5. Calculating Derivatives From Data Using the Chain Rule.md,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Source/5.1.5. Calculating Derivatives From Data Using the Chain Rule,61,61,79
4057,CA1.5.1.6,5.1.6,Calculating Derivatives From Graphs Using the Chain Rule,5. Advanced Differentiation,5.1. Differentiating Composite Functions,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Lessons/5.1.6. Calculating Derivatives From Graphs Using the Chain Rule.md,5. Advanced Differentiation/5.1. Differentiating Composite Functions/Source/5.1.6. Calculating Derivatives From Graphs Using the Chain Rule,62,62,80
