topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
1047,PS1.2.1.3,2.1.3,Solving Systems of Equations Using Back Substitution,2. Matrices,2.1. Gaussian Elimination,2. Matrices/2.1. Gaussian Elimination/Lessons/2.1.3. Solving Systems of Equations Using Back Substitution.md,2. Matrices/2.1. Gaussian Elimination/Source/2.1.3. Solving Systems of Equations Using Back Substitution,57,57,28
149,PS1.2.1.4,2.1.4,Elementary Row Operations,2. Matrices,2.1. Gaussian Elimination,2. Matrices/2.1. Gaussian Elimination/Lessons/2.1.4. Elementary Row Operations.md,2. Matrices/2.1. Gaussian Elimination/Source/2.1.4. Elementary Row Operations,37,37,29
3029,PS1.2.1.5,2.1.5,Creating Rows or Columns Containing Zeros Using Gaussian Elimination,2. Matrices,2.1. Gaussian Elimination,2. Matrices/2.1. Gaussian Elimination/Lessons/2.1.5. Creating Rows or Columns Containing Zeros Using Gaussian Elimination.md,2. Matrices/2.1. Gaussian Elimination/Source/2.1.5. Creating Rows or Columns Containing Zeros Using Gaussian Elimination,38,38,30
151,PS1.2.1.6,2.1.6,Solving 2x2 Systems of Equations Using Gaussian Elimination,2. Matrices,2.1. Gaussian Elimination,2. Matrices/2.1. Gaussian Elimination/Lessons/2.1.6. Solving 2x2 Systems of Equations Using Gaussian Elimination.md,2. Matrices/2.1. Gaussian Elimination/Source/2.1.6. Solving 2x2 Systems of Equations Using Gaussian Elimination,58,58,31
1373,PS1.2.1.7,2.1.7,Solving 2x2 Singular Systems of Equations Using Gaussian Elimination,2. Matrices,2.1. Gaussian Elimination,2. Matrices/2.1. Gaussian Elimination/Lessons/2.1.7. Solving 2x2 Singular Systems of Equations Using Gaussian Elimination.md,2. Matrices/2.1. Gaussian Elimination/Source/2.1.7. Solving 2x2 Singular Systems of Equations Using Gaussian Elimination,59,59,32
1048,PS1.2.1.8,2.1.8,Solving 3x3 Systems of Equations Using Gaussian Elimination,2. Matrices,2.1. Gaussian Elimination,2. Matrices/2.1. Gaussian Elimination/Lessons/2.1.8. Solving 3x3 Systems of Equations Using Gaussian Elimination.md,2. Matrices/2.1. Gaussian Elimination/Source/2.1.8. Solving 3x3 Systems of Equations Using Gaussian Elimination,59,59,33
1904,PS1.2.1.9,2.1.9,Identifying the Pivot Columns of a Matrix,2. Matrices,2.1. Gaussian Elimination,2. Matrices/2.1. Gaussian Elimination/Lessons/2.1.9. Identifying the Pivot Columns of a Matrix.md,2. Matrices/2.1. Gaussian Elimination/Source/2.1.9. Identifying the Pivot Columns of a Matrix,60,60,34
1374,PS1.2.1.10,2.1.10,Solving 3x3 Singular Systems of Equations Using Gaussian Elimination,2. Matrices,2.1. Gaussian Elimination,2. Matrices/2.1. Gaussian Elimination/Lessons/2.1.10. Solving 3x3 Singular Systems of Equations Using Gaussian Elimination.md,2. Matrices/2.1. Gaussian Elimination/Source/2.1.10. Solving 3x3 Singular Systems of Equations Using Gaussian Elimination,65,65,35
1049,PS1.2.1.11,2.1.11,Reduced Row Echelon Form,2. Matrices,2.1. Gaussian Elimination,2. Matrices/2.1. Gaussian Elimination/Lessons/2.1.11. Reduced Row Echelon Form.md,2. Matrices/2.1. Gaussian Elimination/Source/2.1.11. Reduced Row Echelon Form,66,66,36
1733,PS1.2.1.12,2.1.12,Gaussian Elimination For NxM Systems of Equations,2. Matrices,2.1. Gaussian Elimination,2. Matrices/2.1. Gaussian Elimination/Lessons/2.1.12. Gaussian Elimination For NxM Systems of Equations.md,2. Matrices/2.1. Gaussian Elimination/Source/2.1.12. Gaussian Elimination For NxM Systems of Equations,67,67,37
1726,PS1.2.2.1,2.2.1,Elementary 2x2 Matrices,2. Matrices,2.2. Elementary Matrices,2. Matrices/2.2. Elementary Matrices/Lessons/2.2.1. Elementary 2x2 Matrices.md,2. Matrices/2.2. Elementary Matrices/Source/2.2.1. Elementary 2x2 Matrices,62,62,38
1727,PS1.2.2.2,2.2.2,Row Operations on 2x2 Matrices as Products of Elementary Matrices,2. Matrices,2.2. Elementary Matrices,2. Matrices/2.2. Elementary Matrices/Lessons/2.2.2. Row Operations on 2x2 Matrices as Products of Elementary Matrices.md,2. Matrices/2.2. Elementary Matrices/Source/2.2.2. Row Operations on 2x2 Matrices as Products of Elementary Matrices,63,63,39
1731,PS1.2.2.3,2.2.3,Elementary 3x3 Matrices,2. Matrices,2.2. Elementary Matrices,2. Matrices/2.2. Elementary Matrices/Lessons/2.2.3. Elementary 3x3 Matrices.md,2. Matrices/2.2. Elementary Matrices/Source/2.2.3. Elementary 3x3 Matrices,63,63,40
2089,PS1.2.2.4,2.2.4,Row Operations on 3x3 Matrices as Products of Elementary Matrices,2. Matrices,2.2. Elementary Matrices,2. Matrices/2.2. Elementary Matrices/Lessons/2.2.4. Row Operations on 3x3 Matrices as Products of Elementary Matrices.md,2. Matrices/2.2. Elementary Matrices/Source/2.2.4. Row Operations on 3x3 Matrices as Products of Elementary Matrices,64,64,41
1730,PS1.2.3.1,2.3.1,The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations,2. Matrices,2.3. The Inverse of a Matrix,2. Matrices/2.3. The Inverse of a Matrix/Lessons/2.3.1. The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations.md,2. Matrices/2.3. The Inverse of a Matrix/Source/2.3.1. The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations,64,64,42
1728,PS1.2.3.2,2.3.2,Finding the Inverse of a 2x2 Matrix Using Row Operations,2. Matrices,2.3. The Inverse of a Matrix,2. Matrices/2.3. The Inverse of a Matrix/Lessons/2.3.2. Finding the Inverse of a 2x2 Matrix Using Row Operations.md,2. Matrices/2.3. The Inverse of a Matrix/Source/2.3.2. Finding the Inverse of a 2x2 Matrix Using Row Operations,67,67,43
1732,PS1.2.3.3,2.3.3,Finding the Inverse of a 3x3 Matrix Using Row Operations,2. Matrices,2.3. The Inverse of a Matrix,2. Matrices/2.3. The Inverse of a Matrix/Lessons/2.3.3. Finding the Inverse of a 3x3 Matrix Using Row Operations.md,2. Matrices/2.3. The Inverse of a Matrix/Source/2.3.3. Finding the Inverse of a 3x3 Matrix Using Row Operations,68,68,44
1734,PS1.2.3.4,2.3.4,Finding the Inverse of an NxN Square Matrix Using Row Operations,2. Matrices,2.3. The Inverse of a Matrix,2. Matrices/2.3. The Inverse of a Matrix/Lessons/2.3.4. Finding the Inverse of an NxN Square Matrix Using Row Operations.md,2. Matrices/2.3. The Inverse of a Matrix/Source/2.3.4. Finding the Inverse of an NxN Square Matrix Using Row Operations,69,69,45
42,PS1.2.3.5,2.3.5,Matrices With Easy-to-Find Inverses,2. Matrices,2.3. The Inverse of a Matrix,2. Matrices/2.3. The Inverse of a Matrix/Lessons/2.3.5. Matrices With Easy-to-Find Inverses.md,2. Matrices/2.3. The Inverse of a Matrix/Source/2.3.5. Matrices With Easy-to-Find Inverses,62,62,46
1769,PS1.2.4.1,2.4.1,The Determinant of an NxN Matrix,2. Matrices,2.4. Determinants,2. Matrices/2.4. Determinants/Lessons/2.4.1. The Determinant of an NxN Matrix.md,2. Matrices/2.4. Determinants/Source/2.4.1. The Determinant of an NxN Matrix,63,63,47
1770,PS1.2.4.2,2.4.2,Finding Determinants Using Laplace Expansions,2. Matrices,2.4. Determinants,2. Matrices/2.4. Determinants/Lessons/2.4.2. Finding Determinants Using Laplace Expansions.md,2. Matrices/2.4. Determinants/Source/2.4.2. Finding Determinants Using Laplace Expansions,64,64,48
1771,PS1.2.4.3,2.4.3,Basic Properties of Determinants,2. Matrices,2.4. Determinants,2. Matrices/2.4. Determinants/Lessons/2.4.3. Basic Properties of Determinants.md,2. Matrices/2.4. Determinants/Source/2.4.3. Basic Properties of Determinants,65,65,49
1774,PS1.2.4.4,2.4.4,Further Properties of Determinants,2. Matrices,2.4. Determinants,2. Matrices/2.4. Determinants/Lessons/2.4.4. Further Properties of Determinants.md,2. Matrices/2.4. Determinants/Source/2.4.4. Further Properties of Determinants,68,68,50
1772,PS1.2.4.5,2.4.5,Row and Column Operations on Determinants,2. Matrices,2.4. Determinants,2. Matrices/2.4. Determinants/Lessons/2.4.5. Row and Column Operations on Determinants.md,2. Matrices/2.4. Determinants/Source/2.4.5. Row and Column Operations on Determinants,66,66,51
2201,PS1.2.4.6,2.4.6,Conditions When a Determinant Equals Zero,2. Matrices,2.4. Determinants,2. Matrices/2.4. Determinants/Lessons/2.4.6. Conditions When a Determinant Equals Zero.md,2. Matrices/2.4. Determinants/Source/2.4.6. Conditions When a Determinant Equals Zero,67,67,52
1773,PS1.2.4.7,2.4.7,Finding Determinants Using Row and Column Operations,2. Matrices,2.4. Determinants,2. Matrices/2.4. Determinants/Lessons/2.4.7. Finding Determinants Using Row and Column Operations.md,2. Matrices/2.4. Determinants/Source/2.4.7. Finding Determinants Using Row and Column Operations,67,67,53
1775,PS1.2.4.8,2.4.8,Cramer's Rule for 2x2 Systems of Linear Equations,2. Matrices,2.4. Determinants,2. Matrices/2.4. Determinants/Lessons/2.4.8. Cramer's Rule for 2x2 Systems of Linear Equations.md,2. Matrices/2.4. Determinants/Source/2.4.8. Cramer's Rule for 2x2 Systems of Linear Equations,56,56,54
1777,PS1.2.5.1,2.5.1,Triangular Matrices,2. Matrices,2.5. LU Factorization,2. Matrices/2.5. LU Factorization/Lessons/2.5.1. Triangular Matrices.md,2. Matrices/2.5. LU Factorization/Source/2.5.1. Triangular Matrices,34,34,55
1779,PS1.2.5.2,2.5.2,LU Factorization of 2x2 Matrices,2. Matrices,2.5. LU Factorization,2. Matrices/2.5. LU Factorization/Lessons/2.5.2. LU Factorization of 2x2 Matrices.md,2. Matrices/2.5. LU Factorization/Source/2.5.2. LU Factorization of 2x2 Matrices,64,64,56
1780,PS1.2.5.3,2.5.3,LU Factorization of 3x3 Matrices,2. Matrices,2.5. LU Factorization,2. Matrices/2.5. LU Factorization/Lessons/2.5.3. LU Factorization of 3x3 Matrices.md,2. Matrices/2.5. LU Factorization/Source/2.5.3. LU Factorization of 3x3 Matrices,65,65,57
1781,PS1.2.5.4,2.5.4,LU Factorization of NxN Matrices,2. Matrices,2.5. LU Factorization,2. Matrices/2.5. LU Factorization/Lessons/2.5.4. LU Factorization of NxN Matrices.md,2. Matrices/2.5. LU Factorization/Source/2.5.4. LU Factorization of NxN Matrices,66,66,58
1782,PS1.2.5.5,2.5.5,Solving Systems of Equations Using LU Factorization,2. Matrices,2.5. LU Factorization,2. Matrices/2.5. LU Factorization/Lessons/2.5.5. Solving Systems of Equations Using LU Factorization.md,2. Matrices/2.5. LU Factorization/Source/2.5.5. Solving Systems of Equations Using LU Factorization,66,66,59
1849,PS1.3.1.1,3.1.1,Vectors in N-Dimensional Euclidean Space,3. Vector Spaces,3.1. Vectors in N-Dimensional Space,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.1. Vectors in N-Dimensional Euclidean Space.md,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.1. Vectors in N-Dimensional Euclidean Space,60,60,60
1851,PS1.3.1.2,3.1.2,Linear Combinations of Vectors in N-Dimensional Euclidean Space,3. Vector Spaces,3.1. Vectors in N-Dimensional Space,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.2. Linear Combinations of Vectors in N-Dimensional Euclidean Space.md,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.2. Linear Combinations of Vectors in N-Dimensional Euclidean Space,66,66,61
1852,PS1.3.1.3,3.1.3,Linear Span of Vectors in N-Dimensional Euclidean Space,3. Vector Spaces,3.1. Vectors in N-Dimensional Space,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.3. Linear Span of Vectors in N-Dimensional Euclidean Space.md,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.3. Linear Span of Vectors in N-Dimensional Euclidean Space,68,68,62
1861,PS1.3.1.4,3.1.4,Linear Dependence and Independence,3. Vector Spaces,3.1. Vectors in N-Dimensional Space,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.4. Linear Dependence and Independence.md,3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.4. Linear Dependence and Independence,69,69,63
1853,PS1.3.2.1,3.2.1,Subspaces of N-Dimensional Space,3. Vector Spaces,3.2. Subspaces of N-Dimensional Space,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.1. Subspaces of N-Dimensional Space.md,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.1. Subspaces of N-Dimensional Space,67,67,64
4077,PS1.3.2.2,3.2.2,Subspaces of N-Dimensional Space: Geometric Interpretation,3. Vector Spaces,3.2. Subspaces of N-Dimensional Space,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.2. Subspaces of N-Dimensional Space- Geometric Interpretation.md,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.2. Subspaces of N-Dimensional Space- Geometric Interpretation,68,68,65
1850,PS1.3.2.3,3.2.3,The Column Space of a Matrix,3. Vector Spaces,3.2. Subspaces of N-Dimensional Space,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.3. The Column Space of a Matrix.md,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.3. The Column Space of a Matrix,69,69,66
1854,PS1.3.2.4,3.2.4,The Null Space of a Matrix,3. Vector Spaces,3.2. Subspaces of N-Dimensional Space,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.4. The Null Space of a Matrix.md,3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.4. The Null Space of a Matrix,69,69,67
1855,PS1.3.3.1,3.3.1,Finding a Basis of a Span,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.1. Finding a Basis of a Span.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.1. Finding a Basis of a Span,70,70,68
2623,PS1.3.3.2,3.3.2,Finding a Basis of the Column Space of a Matrix,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.2. Finding a Basis of the Column Space of a Matrix.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.2. Finding a Basis of the Column Space of a Matrix,71,71,69
1856,PS1.3.3.3,3.3.3,Finding a Basis of the Null Space of a Matrix,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.3. Finding a Basis of the Null Space of a Matrix.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.3. Finding a Basis of the Null Space of a Matrix,71,71,70
1864,PS1.3.3.4,3.3.4,Expressing the Coordinates of a Vector in a Given Basis,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.4. Expressing the Coordinates of a Vector in a Given Basis.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.4. Expressing the Coordinates of a Vector in a Given Basis,71,71,71
1865,PS1.3.3.5,3.3.5,Writing Vectors in Different Bases,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.5. Writing Vectors in Different Bases.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.5. Writing Vectors in Different Bases,72,72,72
1928,PS1.3.3.6,3.3.6,The Change-of-Coordinates Matrix,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.6. The Change-of-Coordinates Matrix.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.6. The Change-of-Coordinates Matrix,73,73,73
1910,PS1.3.3.7,3.3.7,Changing a Basis Using the Change-of-Coordinates Matrix,3. Vector Spaces,3.3. Bases of N-Dimensional Space,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.7. Changing a Basis Using the Change-of-Coordinates Matrix.md,3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.7. Changing a Basis Using the Change-of-Coordinates Matrix,74,74,74
1866,PS1.3.4.1,3.4.1,The Dimension of a Span,3. Vector Spaces,3.4. Dimension and Rank in N-Dimensional Space,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.1. The Dimension of a Span.md,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.1. The Dimension of a Span,71,71,75
1867,PS1.3.4.2,3.4.2,The Rank of a Matrix,3. Vector Spaces,3.4. Dimension and Rank in N-Dimensional Space,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.2. The Rank of a Matrix.md,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.2. The Rank of a Matrix,72,72,76
1868,PS1.3.4.3,3.4.3,The Dimension of the Null Space of a Matrix,3. Vector Spaces,3.4. Dimension and Rank in N-Dimensional Space,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.3. The Dimension of the Null Space of a Matrix.md,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.3. The Dimension of the Null Space of a Matrix,73,73,77
1869,PS1.3.4.4,3.4.4,"The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity",3. Vector Spaces,3.4. Dimension and Rank in N-Dimensional Space,"3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.4. The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity.md","3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.4. The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity",74,74,78
3836,PS1.3.4.5,3.4.5,The Rank-Nullity Theorem,3. Vector Spaces,3.4. Dimension and Rank in N-Dimensional Space,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.5. The Rank-Nullity Theorem.md,3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.5. The Rank-Nullity Theorem,75,75,79
1906,PS1.3.5.1,3.5.1,Introduction to Abstract Vector Spaces,3. Vector Spaces,3.5. Abstract Vector Spaces,3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.1. Introduction to Abstract Vector Spaces.md,3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.1. Introduction to Abstract Vector Spaces,67,67,80
3835,PS1.3.5.2,3.5.2,Defining Abstract Vector Spaces,3. Vector Spaces,3.5. Abstract Vector Spaces,3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.2. Defining Abstract Vector Spaces.md,3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.2. Defining Abstract Vector Spaces,68,68,81
1908,PS1.3.5.3,3.5.3,Linear Independence in Abstract Vector Spaces,3. Vector Spaces,3.5. Abstract Vector Spaces,3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.3. Linear Independence in Abstract Vector Spaces.md,3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.3. Linear Independence in Abstract Vector Spaces,70,70,82
1907,PS1.3.5.4,3.5.4,Subspaces of Abstract Vector Spaces,3. Vector Spaces,3.5. Abstract Vector Spaces,3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.4. Subspaces of Abstract Vector Spaces.md,3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.4. Subspaces of Abstract Vector Spaces,69,69,83
