topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
942,HI3.2.1.5,2.1.5,Closure Properties of Polynomials,2. Polynomials,2.1. Dividing Polynomials,2. Polynomials/2.1. Dividing Polynomials/Lessons/2.1.5. Closure Properties of Polynomials.md,2. Polynomials/2.1. Dividing Polynomials/Source/2.1.5. Closure Properties of Polynomials,45,45,12
846,HI3.2.2.1,2.2.1,The Factor Theorem,2. Polynomials,2.2. Polynomial Theorems,2. Polynomials/2.2. Polynomial Theorems/Lessons/2.2.1. The Factor Theorem.md,2. Polynomials/2.2. Polynomial Theorems/Source/2.2.1. The Factor Theorem,47,47,13
3738,HI3.2.2.2,2.2.2,Determining Polynomial Coefficients Using the Factor Theorem,2. Polynomials,2.2. Polynomial Theorems,2. Polynomials/2.2. Polynomial Theorems/Lessons/2.2.2. Determining Polynomial Coefficients Using the Factor Theorem.md,2. Polynomials/2.2. Polynomial Theorems/Source/2.2.2. Determining Polynomial Coefficients Using the Factor Theorem,48,48,14
2119,HI3.2.2.3,2.2.3,Factoring Cubic Polynomials Using the Factor Theorem,2. Polynomials,2.2. Polynomial Theorems,2. Polynomials/2.2. Polynomial Theorems/Lessons/2.2.3. Factoring Cubic Polynomials Using the Factor Theorem.md,2. Polynomials/2.2. Polynomial Theorems/Source/2.2.3. Factoring Cubic Polynomials Using the Factor Theorem,48,48,15
104,HI3.2.2.4,2.2.4,Factoring Quartic Polynomials Using the Factor Theorem,2. Polynomials,2.2. Polynomial Theorems,2. Polynomials/2.2. Polynomial Theorems/Lessons/2.2.4. Factoring Quartic Polynomials Using the Factor Theorem.md,2. Polynomials/2.2. Polynomial Theorems/Source/2.2.4. Factoring Quartic Polynomials Using the Factor Theorem,49,49,16
88,HI3.2.2.5,2.2.5,Multiplicities of the Roots of Polynomials,2. Polynomials,2.2. Polynomial Theorems,2. Polynomials/2.2. Polynomial Theorems/Lessons/2.2.5. Multiplicities of the Roots of Polynomials.md,2. Polynomials/2.2. Polynomial Theorems/Source/2.2.5. Multiplicities of the Roots of Polynomials,49,49,17
2734,HI3.2.2.6,2.2.6,Finding Multiplicities of the Roots of Quartic Polynomials by Factoring,2. Polynomials,2.2. Polynomial Theorems,2. Polynomials/2.2. Polynomial Theorems/Lessons/2.2.6. Finding Multiplicities of the Roots of Quartic Polynomials by Factoring.md,2. Polynomials/2.2. Polynomial Theorems/Source/2.2.6. Finding Multiplicities of the Roots of Quartic Polynomials by Factoring,50,50,18
847,HI3.2.2.7,2.2.7,The Remainder Theorem,2. Polynomials,2.2. Polynomial Theorems,2. Polynomials/2.2. Polynomial Theorems/Lessons/2.2.7. The Remainder Theorem.md,2. Polynomials/2.2. Polynomial Theorems/Source/2.2.7. The Remainder Theorem,47,47,19
757,HI3.2.2.8,2.2.8,The Rational Roots Theorem,2. Polynomials,2.2. Polynomial Theorems,2. Polynomials/2.2. Polynomial Theorems/Lessons/2.2.8. The Rational Roots Theorem.md,2. Polynomials/2.2. Polynomial Theorems/Source/2.2.8. The Rational Roots Theorem,49,49,20
1653,HI3.2.3.1,2.3.1,Graphing Elementary Cubic Functions,2. Polynomials,2.3. Graphs of Polynomials,2. Polynomials/2.3. Graphs of Polynomials/Lessons/2.3.1. Graphing Elementary Cubic Functions.md,2. Polynomials/2.3. Graphs of Polynomials/Source/2.3.1. Graphing Elementary Cubic Functions,46,46,21
1654,HI3.2.3.2,2.3.2,Graphing Cubic Curves Containing Three Distinct Real Roots,2. Polynomials,2.3. Graphs of Polynomials,2. Polynomials/2.3. Graphs of Polynomials/Lessons/2.3.2. Graphing Cubic Curves Containing Three Distinct Real Roots.md,2. Polynomials/2.3. Graphs of Polynomials/Source/2.3.2. Graphing Cubic Curves Containing Three Distinct Real Roots,49,49,22
1656,HI3.2.3.3,2.3.3,Graphing Cubic Curves Containing a Double Root,2. Polynomials,2.3. Graphs of Polynomials,2. Polynomials/2.3. Graphs of Polynomials/Lessons/2.3.3. Graphing Cubic Curves Containing a Double Root.md,2. Polynomials/2.3. Graphs of Polynomials/Source/2.3.3. Graphing Cubic Curves Containing a Double Root,50,50,23
2084,HI3.2.3.4,2.3.4,Graphing Cubic Curves Containing One Distinct Real Root,2. Polynomials,2.3. Graphs of Polynomials,2. Polynomials/2.3. Graphs of Polynomials/Lessons/2.3.4. Graphing Cubic Curves Containing One Distinct Real Root.md,2. Polynomials/2.3. Graphs of Polynomials/Source/2.3.4. Graphing Cubic Curves Containing One Distinct Real Root,51,51,24
2050,HI3.2.3.5,2.3.5,End Behavior of Polynomials,2. Polynomials,2.3. Graphs of Polynomials,2. Polynomials/2.3. Graphs of Polynomials/Lessons/2.3.5. End Behavior of Polynomials.md,2. Polynomials/2.3. Graphs of Polynomials/Source/2.3.5. End Behavior of Polynomials,52,52,25
2049,HI3.2.3.6,2.3.6,Graphing General Polynomials,2. Polynomials,2.3. Graphs of Polynomials,2. Polynomials/2.3. Graphs of Polynomials/Lessons/2.3.6. Graphing General Polynomials.md,2. Polynomials/2.3. Graphs of Polynomials/Source/2.3.6. Graphing General Polynomials,53,53,26
440,HI3.3.1.1,3.1.1,Rational Equations With Three Terms,3. Rational Equations & Functions,3.1. Rational Equations,3. Rational Equations & Functions/3.1. Rational Equations/Lessons/3.1.1. Rational Equations With Three Terms.md,3. Rational Equations & Functions/3.1. Rational Equations/Source/3.1.1. Rational Equations With Three Terms,46,46,27
708,HI3.3.1.2,3.1.2,Advanced Rational Equations,3. Rational Equations & Functions,3.1. Rational Equations,3. Rational Equations & Functions/3.1. Rational Equations/Lessons/3.1.2. Advanced Rational Equations.md,3. Rational Equations & Functions/3.1. Rational Equations/Source/3.1.2. Advanced Rational Equations,47,47,28
3670,HI3.3.1.3,3.1.3,Further Advanced Rational Equations,3. Rational Equations & Functions,3.1. Rational Equations,3. Rational Equations & Functions/3.1. Rational Equations/Lessons/3.1.3. Further Advanced Rational Equations.md,3. Rational Equations & Functions/3.1. Rational Equations/Source/3.1.3. Further Advanced Rational Equations,48,48,29
2033,HI3.3.2.1,3.2.1,Graphing Reciprocal Functions,3. Rational Equations & Functions,3.2. Reciprocal Functions,3. Rational Equations & Functions/3.2. Reciprocal Functions/Lessons/3.2.1. Graphing Reciprocal Functions.md,3. Rational Equations & Functions/3.2. Reciprocal Functions/Source/3.2.1. Graphing Reciprocal Functions,46,46,30
3735,HI3.3.2.2,3.2.2,Graph Transformations of Reciprocal Functions,3. Rational Equations & Functions,3.2. Reciprocal Functions,3. Rational Equations & Functions/3.2. Reciprocal Functions/Lessons/3.2.2. Graph Transformations of Reciprocal Functions.md,3. Rational Equations & Functions/3.2. Reciprocal Functions/Source/3.2.2. Graph Transformations of Reciprocal Functions,47,47,31
455,HI3.3.2.3,3.2.3,Combining Graph Transformations of Reciprocal Functions,3. Rational Equations & Functions,3.2. Reciprocal Functions,3. Rational Equations & Functions/3.2. Reciprocal Functions/Lessons/3.2.3. Combining Graph Transformations of Reciprocal Functions.md,3. Rational Equations & Functions/3.2. Reciprocal Functions/Source/3.2.3. Combining Graph Transformations of Reciprocal Functions,48,48,32
2082,HI3.3.2.4,3.2.4,Domain and Range of Transformed Reciprocal Functions,3. Rational Equations & Functions,3.2. Reciprocal Functions,3. Rational Equations & Functions/3.2. Reciprocal Functions/Lessons/3.2.4. Domain and Range of Transformed Reciprocal Functions.md,3. Rational Equations & Functions/3.2. Reciprocal Functions/Source/3.2.4. Domain and Range of Transformed Reciprocal Functions,49,49,33
3944,HI3.3.2.5,3.2.5,Inverses of Reciprocal Functions,3. Rational Equations & Functions,3.2. Reciprocal Functions,3. Rational Equations & Functions/3.2. Reciprocal Functions/Lessons/3.2.5. Inverses of Reciprocal Functions.md,3. Rational Equations & Functions/3.2. Reciprocal Functions/Source/3.2.5. Inverses of Reciprocal Functions,50,50,34
434,HI3.3.2.6,3.2.6,Finding Intersections of Lines and Reciprocal Functions,3. Rational Equations & Functions,3.2. Reciprocal Functions,3. Rational Equations & Functions/3.2. Reciprocal Functions/Lessons/3.2.6. Finding Intersections of Lines and Reciprocal Functions.md,3. Rational Equations & Functions/3.2. Reciprocal Functions/Source/3.2.6. Finding Intersections of Lines and Reciprocal Functions,49,49,35
133,HI3.3.3.1,3.3.1,Roots of Rational Functions,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.1. Roots of Rational Functions.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.1. Roots of Rational Functions,47,47,36
807,HI3.3.3.2,3.3.2,Vertical Asymptotes of Rational Functions,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.2. Vertical Asymptotes of Rational Functions.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.2. Vertical Asymptotes of Rational Functions,46,46,37
1817,HI3.3.3.3,3.3.3,Locating Holes in Rational Functions,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.3. Locating Holes in Rational Functions.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.3. Locating Holes in Rational Functions,47,47,38
808,HI3.3.3.4,3.3.4,Horizontal Asymptotes of Rational Functions,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.4. Horizontal Asymptotes of Rational Functions.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.4. Horizontal Asymptotes of Rational Functions,48,48,39
1720,HI3.3.3.5,3.3.5,End Behavior of Rational Functions,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.5. End Behavior of Rational Functions.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.5. End Behavior of Rational Functions,53,53,40
2189,HI3.3.3.6,3.3.6,Infinite Limits of Rational Functions,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.6. Infinite Limits of Rational Functions.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.6. Infinite Limits of Rational Functions,47,47,41
3828,HI3.3.3.7,3.3.7,Infinite Limits of Rational Functions: Advanced Cases,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.7. Infinite Limits of Rational Functions- Advanced Cases.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.7. Infinite Limits of Rational Functions- Advanced Cases,48,48,42
115,HI3.3.3.8,3.3.8,The Domain and Range of a Rational Function,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.8. The Domain and Range of a Rational Function.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.8. The Domain and Range of a Rational Function,49,49,43
738,HI3.3.3.9,3.3.9,Identifying a Rational Function From a Graph,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.9. Identifying a Rational Function From a Graph.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.9. Identifying a Rational Function From a Graph,54,54,44
3685,HI3.3.3.10,3.3.10,Identifying a Rational Function From a Graph Containing Holes,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.10. Identifying a Rational Function From a Graph Containing Holes.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.10. Identifying a Rational Function From a Graph Containing Holes,55,55,45
3686,HI3.3.3.11,3.3.11,Identifying the Graph of a Rational Function,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.11. Identifying the Graph of a Rational Function.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.11. Identifying the Graph of a Rational Function,54,54,46
2039,HI3.3.3.12,3.3.12,Closure Properties of Rational Expressions,3. Rational Equations & Functions,3.3. Rational Functions,3. Rational Equations & Functions/3.3. Rational Functions/Lessons/3.3.12. Closure Properties of Rational Expressions.md,3. Rational Equations & Functions/3.3. Rational Functions/Source/3.3.12. Closure Properties of Rational Expressions,47,47,47
448,HI3.4.1.1,4.1.1,Simplifying Square Root Expressions Using Polynomial Factorization,4. Radical Functions,4.1. Radical Expressions,4. Radical Functions/4.1. Radical Expressions/Lessons/4.1.1. Simplifying Square Root Expressions Using Polynomial Factorization.md,4. Radical Functions/4.1. Radical Expressions/Source/4.1.1. Simplifying Square Root Expressions Using Polynomial Factorization,45,45,48
599,HI3.4.1.2,4.1.2,Rationalizing Denominators of Algebraic Expressions,4. Radical Functions,4.1. Radical Expressions,4. Radical Functions/4.1. Radical Expressions/Lessons/4.1.2. Rationalizing Denominators of Algebraic Expressions.md,4. Radical Functions/4.1. Radical Expressions/Source/4.1.2. Rationalizing Denominators of Algebraic Expressions,40,40,49
86,HI3.4.1.3,4.1.3,Rationalizing Denominators With Two Terms,4. Radical Functions,4.1. Radical Expressions,4. Radical Functions/4.1. Radical Expressions/Lessons/4.1.3. Rationalizing Denominators With Two Terms.md,4. Radical Functions/4.1. Radical Expressions/Source/4.1.3. Rationalizing Denominators With Two Terms,40,40,50
6185,HI3.4.1.4,4.1.4,Further Rationalizing Denominators of Algebraic Expressions,4. Radical Functions,4.1. Radical Expressions,4. Radical Functions/4.1. Radical Expressions/Lessons/4.1.4. Further Rationalizing Denominators of Algebraic Expressions.md,4. Radical Functions/4.1. Radical Expressions/Source/4.1.4. Further Rationalizing Denominators of Algebraic Expressions,41,41,51
2038,HI3.4.2.1,4.2.1,Graphing the Square Root Function,4. Radical Functions,4.2. Graphs of Radical Functions,4. Radical Functions/4.2. Graphs of Radical Functions/Lessons/4.2.1. Graphing the Square Root Function.md,4. Radical Functions/4.2. Graphs of Radical Functions/Source/4.2.1. Graphing the Square Root Function,45,45,52
1540,HI3.4.2.2,4.2.2,Graph Transformations of Square Root Functions,4. Radical Functions,4.2. Graphs of Radical Functions,4. Radical Functions/4.2. Graphs of Radical Functions/Lessons/4.2.2. Graph Transformations of Square Root Functions.md,4. Radical Functions/4.2. Graphs of Radical Functions/Source/4.2.2. Graph Transformations of Square Root Functions,46,46,53
454,HI3.4.2.3,4.2.3,Graphing the Cube Root Function,4. Radical Functions,4.2. Graphs of Radical Functions,4. Radical Functions/4.2. Graphs of Radical Functions/Lessons/4.2.3. Graphing the Cube Root Function.md,4. Radical Functions/4.2. Graphs of Radical Functions/Source/4.2.3. Graphing the Cube Root Function,47,47,54
1875,HI3.4.2.4,4.2.4,Properties of Transformed Square Root Functions,4. Radical Functions,4.2. Graphs of Radical Functions,4. Radical Functions/4.2. Graphs of Radical Functions/Lessons/4.2.4. Properties of Transformed Square Root Functions.md,4. Radical Functions/4.2. Graphs of Radical Functions/Source/4.2.4. Properties of Transformed Square Root Functions,47,47,55
1600,HI3.4.2.5,4.2.5,The Domain of a Transformed Radical Function,4. Radical Functions,4.2. Graphs of Radical Functions,4. Radical Functions/4.2. Graphs of Radical Functions/Lessons/4.2.5. The Domain of a Transformed Radical Function.md,4. Radical Functions/4.2. Graphs of Radical Functions/Source/4.2.5. The Domain of a Transformed Radical Function,48,48,56
3741,HI3.4.2.6,4.2.6,The Range of a Transformed Radical Function,4. Radical Functions,4.2. Graphs of Radical Functions,4. Radical Functions/4.2. Graphs of Radical Functions/Lessons/4.2.6. The Range of a Transformed Radical Function.md,4. Radical Functions/4.2. Graphs of Radical Functions/Source/4.2.6. The Range of a Transformed Radical Function,48,48,57
3530,HI3.4.2.7,4.2.7,Roots of Transformed Radical Functions,4. Radical Functions,4.2. Graphs of Radical Functions,4. Radical Functions/4.2. Graphs of Radical Functions/Lessons/4.2.7. Roots of Transformed Radical Functions.md,4. Radical Functions/4.2. Graphs of Radical Functions/Source/4.2.7. Roots of Transformed Radical Functions,46,46,58
3943,HI3.4.2.8,4.2.8,Inverses of Radical Functions,4. Radical Functions,4.2. Graphs of Radical Functions,4. Radical Functions/4.2. Graphs of Radical Functions/Lessons/4.2.8. Inverses of Radical Functions.md,4. Radical Functions/4.2. Graphs of Radical Functions/Source/4.2.8. Inverses of Radical Functions,49,49,59
411,HI3.4.2.9,4.2.9,Finding Intersections of Lines and Radical Functions,4. Radical Functions,4.2. Graphs of Radical Functions,4. Radical Functions/4.2. Graphs of Radical Functions/Lessons/4.2.9. Finding Intersections of Lines and Radical Functions.md,4. Radical Functions/4.2. Graphs of Radical Functions/Source/4.2.9. Finding Intersections of Lines and Radical Functions,47,47,60
1495,HI3.5.1.1,5.1.1,Solving Elementary Quadratic Inequalities,5. Inequalities,5.1. Quadratic Inequalities,5. Inequalities/5.1. Quadratic Inequalities/Lessons/5.1.1. Solving Elementary Quadratic Inequalities.md,5. Inequalities/5.1. Quadratic Inequalities/Source/5.1.1. Solving Elementary Quadratic Inequalities,47,47,61
468,HI3.5.1.2,5.1.2,Solving Quadratic Inequalities From Graphs,5. Inequalities,5.1. Quadratic Inequalities,5. Inequalities/5.1. Quadratic Inequalities/Lessons/5.1.2. Solving Quadratic Inequalities From Graphs.md,5. Inequalities/5.1. Quadratic Inequalities/Source/5.1.2. Solving Quadratic Inequalities From Graphs,48,48,62
3833,HI3.5.1.3,5.1.3,Solving Quadratic Inequalities Using the Graphical Method,5. Inequalities,5.1. Quadratic Inequalities,5. Inequalities/5.1. Quadratic Inequalities/Lessons/5.1.3. Solving Quadratic Inequalities Using the Graphical Method.md,5. Inequalities/5.1. Quadratic Inequalities/Source/5.1.3. Solving Quadratic Inequalities Using the Graphical Method,49,49,63
118,HI3.5.1.4,5.1.4,Solving Quadratic Inequalities Using the Sign Table Method,5. Inequalities,5.1. Quadratic Inequalities,5. Inequalities/5.1. Quadratic Inequalities/Lessons/5.1.4. Solving Quadratic Inequalities Using the Sign Table Method.md,5. Inequalities/5.1. Quadratic Inequalities/Source/5.1.4. Solving Quadratic Inequalities Using the Sign Table Method,48,48,64
100,HI3.5.1.5,5.1.5,Determining Unknown Parameters in Quadratic Equations With Real Solutions,5. Inequalities,5.1. Quadratic Inequalities,5. Inequalities/5.1. Quadratic Inequalities/Lessons/5.1.5. Determining Unknown Parameters in Quadratic Equations With Real Solutions.md,5. Inequalities/5.1. Quadratic Inequalities/Source/5.1.5. Determining Unknown Parameters in Quadratic Equations With Real Solutions,48,48,65
6289,HI3.5.1.6,5.1.6,Determining Unknown Parameters in Quadratic Equations With No Real Solutions,5. Inequalities,5.1. Quadratic Inequalities,5. Inequalities/5.1. Quadratic Inequalities/Lessons/5.1.6. Determining Unknown Parameters in Quadratic Equations With No Real Solutions.md,5. Inequalities/5.1. Quadratic Inequalities/Source/5.1.6. Determining Unknown Parameters in Quadratic Equations With No Real Solutions,49,49,66
6307,HI3.5.1.7,5.1.7,Determining Unknown Parameters in Quadratic Equations: Advanced Cases,5. Inequalities,5.1. Quadratic Inequalities,5. Inequalities/5.1. Quadratic Inequalities/Lessons/5.1.7. Determining Unknown Parameters in Quadratic Equations- Advanced Cases.md,5. Inequalities/5.1. Quadratic Inequalities/Source/5.1.7. Determining Unknown Parameters in Quadratic Equations- Advanced Cases,50,50,67
2855,HI3.5.2.1,5.2.1,Inequalities Involving Powers of Binomials,5. Inequalities,5.2. Polynomial Inequalities,5. Inequalities/5.2. Polynomial Inequalities/Lessons/5.2.1. Inequalities Involving Powers of Binomials.md,5. Inequalities/5.2. Polynomial Inequalities/Source/5.2.1. Inequalities Involving Powers of Binomials,48,48,68
2147,HI3.5.2.2,5.2.2,Solving Polynomial Inequalities Using a Graphical Method,5. Inequalities,5.2. Polynomial Inequalities,5. Inequalities/5.2. Polynomial Inequalities/Lessons/5.2.2. Solving Polynomial Inequalities Using a Graphical Method.md,5. Inequalities/5.2. Polynomial Inequalities/Source/5.2.2. Solving Polynomial Inequalities Using a Graphical Method,54,54,69
1494,HI3.5.2.3,5.2.3,Solving Polynomial Inequalities Using Special Factoring Techniques and the Graphical Method,5. Inequalities,5.2. Polynomial Inequalities,5. Inequalities/5.2. Polynomial Inequalities/Lessons/5.2.3. Solving Polynomial Inequalities Using Special Factoring Techniques and the Graphical Method.md,5. Inequalities/5.2. Polynomial Inequalities/Source/5.2.3. Solving Polynomial Inequalities Using Special Factoring Techniques and the Graphical Method,55,55,70
2162,HI3.5.2.4,5.2.4,Solving Polynomial Inequalities Using the Sign Table Method,5. Inequalities,5.2. Polynomial Inequalities,5. Inequalities/5.2. Polynomial Inequalities/Lessons/5.2.4. Solving Polynomial Inequalities Using the Sign Table Method.md,5. Inequalities/5.2. Polynomial Inequalities/Source/5.2.4. Solving Polynomial Inequalities Using the Sign Table Method,49,49,71
2856,HI3.5.3.1,5.3.1,Solving Radical Inequalities,5. Inequalities,5.3. Non-Polynomial Inequalities,5. Inequalities/5.3. Non-Polynomial Inequalities/Lessons/5.3.1. Solving Radical Inequalities.md,5. Inequalities/5.3. Non-Polynomial Inequalities/Source/5.3.1. Solving Radical Inequalities,46,46,72
2857,HI3.5.3.2,5.3.2,Solving Inequalities Involving Exponential Functions,5. Inequalities,5.3. Non-Polynomial Inequalities,5. Inequalities/5.3. Non-Polynomial Inequalities/Lessons/5.3.2. Solving Inequalities Involving Exponential Functions.md,5. Inequalities/5.3. Non-Polynomial Inequalities/Source/5.3.2. Solving Inequalities Involving Exponential Functions,43,43,73
2858,HI3.5.3.3,5.3.3,Solving Inequalities Involving Logarithmic Functions,5. Inequalities,5.3. Non-Polynomial Inequalities,5. Inequalities/5.3. Non-Polynomial Inequalities/Lessons/5.3.3. Solving Inequalities Involving Logarithmic Functions.md,5. Inequalities/5.3. Non-Polynomial Inequalities/Source/5.3.3. Solving Inequalities Involving Logarithmic Functions,51,51,74
2859,HI3.5.3.4,5.3.4,Solving Inequalities Involving Exponential Functions and Polynomials,5. Inequalities,5.3. Non-Polynomial Inequalities,5. Inequalities/5.3. Non-Polynomial Inequalities/Lessons/5.3.4. Solving Inequalities Involving Exponential Functions and Polynomials.md,5. Inequalities/5.3. Non-Polynomial Inequalities/Source/5.3.4. Solving Inequalities Involving Exponential Functions and Polynomials,50,50,75
2982,HI3.5.3.5,5.3.5,Solving Inequalities Involving Positive and Negative Factors,5. Inequalities,5.3. Non-Polynomial Inequalities,5. Inequalities/5.3. Non-Polynomial Inequalities/Lessons/5.3.5. Solving Inequalities Involving Positive and Negative Factors.md,5. Inequalities/5.3. Non-Polynomial Inequalities/Source/5.3.5. Solving Inequalities Involving Positive and Negative Factors,60,60,76
1004,HI3.5.3.6,5.3.6,Solving Inequalities Involving Geometric Sequences,5. Inequalities,5.3. Non-Polynomial Inequalities,5. Inequalities/5.3. Non-Polynomial Inequalities/Lessons/5.3.6. Solving Inequalities Involving Geometric Sequences.md,5. Inequalities/5.3. Non-Polynomial Inequalities/Source/5.3.6. Solving Inequalities Involving Geometric Sequences,48,48,77
3355,HI3.5.3.7,5.3.7,Solving Rational Inequalities,5. Inequalities,5.3. Non-Polynomial Inequalities,5. Inequalities/5.3. Non-Polynomial Inequalities/Lessons/5.3.7. Solving Rational Inequalities.md,5. Inequalities/5.3. Non-Polynomial Inequalities/Source/5.3.7. Solving Rational Inequalities,50,50,78
2044,HI3.5.3.8,5.3.8,Further Solving of Rational Inequalities,5. Inequalities,5.3. Non-Polynomial Inequalities,5. Inequalities/5.3. Non-Polynomial Inequalities/Lessons/5.3.8. Further Solving of Rational Inequalities.md,5. Inequalities/5.3. Non-Polynomial Inequalities/Source/5.3.8. Further Solving of Rational Inequalities,51,51,79
