topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
2625,HI2.2.1.1,2.1.1,The Least Common Multiple of Two Monomials,2. Polynomials,2.1. Polynomials,2. Polynomials/2.1. Polynomials/Lessons/2.1.1. The Least Common Multiple of Two Monomials.md,2. Polynomials/2.1. Polynomials/Source/2.1.1. The Least Common Multiple of Two Monomials,38,38,11
2626,HI2.2.1.2,2.1.2,The Least Common Multiple of Two Polynomials,2. Polynomials,2.1. Polynomials,2. Polynomials/2.1. Polynomials/Lessons/2.1.2. The Least Common Multiple of Two Polynomials.md,2. Polynomials/2.1. Polynomials/Source/2.1.2. The Least Common Multiple of Two Polynomials,39,39,12
2051,HI2.2.1.3,2.1.3,Describing Relationships Using Polynomial Identities,2. Polynomials,2.1. Polynomials,2. Polynomials/2.1. Polynomials/Lessons/2.1.3. Describing Relationships Using Polynomial Identities.md,2. Polynomials/2.1. Polynomials/Source/2.1.3. Describing Relationships Using Polynomial Identities,42,42,13
813,HI2.2.2.1,2.2.1,Introduction to Quadratic Equations,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.1. Introduction to Quadratic Equations.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.1. Introduction to Quadratic Equations,39,39,14
1423,HI2.2.2.2,2.2.2,Solving Perfect Square Quadratic Equations,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.2. Solving Perfect Square Quadratic Equations.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.2. Solving Perfect Square Quadratic Equations,42,42,15
1425,HI2.2.2.3,2.2.3,Perfect Square Quadratic Equations with One or No Solutions,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.3. Perfect Square Quadratic Equations with One or No Solutions.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.3. Perfect Square Quadratic Equations with One or No Solutions,43,43,16
1424,HI2.2.2.4,2.2.4,The Zero Product Rule for Solving Quadratic Equations,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.4. The Zero Product Rule for Solving Quadratic Equations.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.4. The Zero Product Rule for Solving Quadratic Equations,40,40,17
394,HI2.2.2.5,2.2.5,Solving Quadratic Equations Using a Difference of Squares,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.5. Solving Quadratic Equations Using a Difference of Squares.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.5. Solving Quadratic Equations Using a Difference of Squares,41,41,18
393,HI2.2.2.6,2.2.6,Solving Quadratic Equations with No Constant Term,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.6. Solving Quadratic Equations with No Constant Term.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.6. Solving Quadratic Equations with No Constant Term,41,41,19
375,HI2.2.2.7,2.2.7,Solving Quadratic Equations by Factoring,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.7. Solving Quadratic Equations by Factoring.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.7. Solving Quadratic Equations by Factoring,43,43,20
1422,HI2.2.2.8,2.2.8,Solving Quadratic Equations with Leading Coefficients by Factoring,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.8. Solving Quadratic Equations with Leading Coefficients by Factoring.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.8. Solving Quadratic Equations with Leading Coefficients by Factoring,44,44,21
450,HI2.2.2.9,2.2.9,Completing the Square,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.9. Completing the Square.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.9. Completing the Square,41,41,22
3842,HI2.2.2.10,2.2.10,Completing the Square With Odd Linear Terms,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.10. Completing the Square With Odd Linear Terms.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.10. Completing the Square With Odd Linear Terms,42,42,23
3824,HI2.2.2.11,2.2.11,Completing the Square With Leading Coefficients,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.11. Completing the Square With Leading Coefficients.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.11. Completing the Square With Leading Coefficients,43,43,24
419,HI2.2.2.12,2.2.12,Solving Quadratic Equations by Completing the Square,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.12. Solving Quadratic Equations by Completing the Square.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.12. Solving Quadratic Equations by Completing the Square,43,43,25
3849,HI2.2.2.13,2.2.13,Solving Quadratic Equations With Leading Coefficients by Completing the Square,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.13. Solving Quadratic Equations With Leading Coefficients by Completing the Square.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.13. Solving Quadratic Equations With Leading Coefficients by Completing the Square,44,44,26
422,HI2.2.2.14,2.2.14,The Quadratic Formula,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.14. The Quadratic Formula.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.14. The Quadratic Formula,44,44,27
425,HI2.2.2.15,2.2.15,The Discriminant of a Quadratic Equation,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.15. The Discriminant of a Quadratic Equation.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.15. The Discriminant of a Quadratic Equation,45,45,28
6266,HI2.2.2.16,2.2.16,Determining Unknown Parameters in Quadratic Equations With One Real Solution,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.16. Determining Unknown Parameters in Quadratic Equations With One Real Solution.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.16. Determining Unknown Parameters in Quadratic Equations With One Real Solution,46,46,29
114,HI2.2.2.17,2.2.17,Modeling With Quadratic Equations,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.17. Modeling With Quadratic Equations.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.17. Modeling With Quadratic Equations,45,45,30
6092,HI2.2.2.18,2.2.18,Equating Polynomial Coefficients,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.18. Equating Polynomial Coefficients.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.18. Equating Polynomial Coefficients,40,40,31
729,HI2.2.2.19,2.2.19,Vieta's Formulas,2. Polynomials,2.2. Quadratic Equations,2. Polynomials/2.2. Quadratic Equations/Lessons/2.2.19. Vieta's Formulas.md,2. Polynomials/2.2. Quadratic Equations/Source/2.2.19. Vieta's Formulas,45,45,32
2337,HI2.2.3.1,2.3.1,Further Factoring of Polynomials Using GCFs,2. Polynomials,2.3. Factoring Polynomials,2. Polynomials/2.3. Factoring Polynomials/Lessons/2.3.1. Further Factoring of Polynomials Using GCFs.md,2. Polynomials/2.3. Factoring Polynomials/Source/2.3.1. Further Factoring of Polynomials Using GCFs,44,44,33
660,HI2.2.3.2,2.3.2,Factoring Higher-Order Polynomials as a Difference of Squares,2. Polynomials,2.3. Factoring Polynomials,2. Polynomials/2.3. Factoring Polynomials/Lessons/2.3.2. Factoring Higher-Order Polynomials as a Difference of Squares.md,2. Polynomials/2.3. Factoring Polynomials/Source/2.3.2. Factoring Higher-Order Polynomials as a Difference of Squares,41,41,34
428,HI2.2.3.3,2.3.3,Factoring Cubic Expressions by Grouping,2. Polynomials,2.3. Factoring Polynomials,2. Polynomials/2.3. Factoring Polynomials/Lessons/2.3.3. Factoring Cubic Expressions by Grouping.md,2. Polynomials/2.3. Factoring Polynomials/Source/2.3.3. Factoring Cubic Expressions by Grouping,45,45,35
441,HI2.2.3.4,2.3.4,Factoring Sums and Differences of Cubes,2. Polynomials,2.3. Factoring Polynomials,2. Polynomials/2.3. Factoring Polynomials/Lessons/2.3.4. Factoring Sums and Differences of Cubes.md,2. Polynomials/2.3. Factoring Polynomials/Source/2.3.4. Factoring Sums and Differences of Cubes,41,41,36
2336,HI2.2.3.5,2.3.5,Factoring Biquadratic Expressions,2. Polynomials,2.3. Factoring Polynomials,2. Polynomials/2.3. Factoring Polynomials/Lessons/2.3.5. Factoring Biquadratic Expressions.md,2. Polynomials/2.3. Factoring Polynomials/Source/2.3.5. Factoring Biquadratic Expressions,44,44,37
469,HI2.2.4.1,2.4.1,Determining the Roots of Polynomials,2. Polynomials,2.4. Polynomial Equations,2. Polynomials/2.4. Polynomial Equations/Lessons/2.4.1. Determining the Roots of Polynomials.md,2. Polynomials/2.4. Polynomial Equations/Source/2.4.1. Determining the Roots of Polynomials,42,42,38
480,HI2.2.4.2,2.4.2,Solving Polynomial Equations Using the GCF,2. Polynomials,2.4. Polynomial Equations,2. Polynomials/2.4. Polynomial Equations/Lessons/2.4.2. Solving Polynomial Equations Using the GCF.md,2. Polynomials/2.4. Polynomial Equations/Source/2.4.2. Solving Polynomial Equations Using the GCF,45,45,39
727,HI2.2.4.3,2.4.3,Solving Cubic Equations by Grouping,2. Polynomials,2.4. Polynomial Equations,2. Polynomials/2.4. Polynomial Equations/Lessons/2.4.3. Solving Cubic Equations by Grouping.md,2. Polynomials/2.4. Polynomial Equations/Source/2.4.3. Solving Cubic Equations by Grouping,46,46,40
481,HI2.2.4.4,2.4.4,Solving Biquadratic Equations,2. Polynomials,2.4. Polynomial Equations,2. Polynomials/2.4. Polynomial Equations/Lessons/2.4.4. Solving Biquadratic Equations.md,2. Polynomials/2.4. Polynomial Equations/Source/2.4.4. Solving Biquadratic Equations,45,45,41
453,HI2.3.1.1,3.1.1,Graphing Elementary Quadratic Functions,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.1. Graphing Elementary Quadratic Functions.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.1. Graphing Elementary Quadratic Functions,43,43,42
117,HI2.3.1.2,3.1.2,Vertical Reflections of Quadratic Functions,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.2. Vertical Reflections of Quadratic Functions.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.2. Vertical Reflections of Quadratic Functions,44,44,43
84,HI2.3.1.3,3.1.3,Graphs of General Quadratic Functions,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.3. Graphs of General Quadratic Functions.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.3. Graphs of General Quadratic Functions,45,45,44
661,HI2.3.1.4,3.1.4,Roots of Quadratic Functions,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.4. Roots of Quadratic Functions.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.4. Roots of Quadratic Functions,46,46,45
1429,HI2.3.1.5,3.1.5,The Discriminant of a Quadratic Function,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.5. The Discriminant of a Quadratic Function.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.5. The Discriminant of a Quadratic Function,47,47,46
704,HI2.3.1.6,3.1.6,The Axis of Symmetry of a Parabola,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.6. The Axis of Symmetry of a Parabola.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.6. The Axis of Symmetry of a Parabola,46,46,47
1451,HI2.3.1.7,3.1.7,The Average of the Roots Formula,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.7. The Average of the Roots Formula.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.7. The Average of the Roots Formula,47,47,48
814,HI2.3.1.8,3.1.8,The Vertex Form of a Parabola,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.8. The Vertex Form of a Parabola.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.8. The Vertex Form of a Parabola,46,46,49
3546,HI2.3.1.9,3.1.9,Writing the Equation of a Parabola in Vertex Form,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.9. Writing the Equation of a Parabola in Vertex Form.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.9. Writing the Equation of a Parabola in Vertex Form,47,47,50
1882,HI2.3.1.10,3.1.10,Domain and Range of Quadratic Functions,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.10. Domain and Range of Quadratic Functions.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.10. Domain and Range of Quadratic Functions,48,48,51
410,HI2.3.1.11,3.1.11,Solving Systems of Nonlinear Equations,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.11. Solving Systems of Nonlinear Equations.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.11. Solving Systems of Nonlinear Equations,46,46,52
6341,HI2.3.1.12,3.1.12,Finding Intersections of Lines and Quadratic Functions,3. Quadratic Functions,3.1. Quadratic Functions,3. Quadratic Functions/3.1. Quadratic Functions/Lessons/3.1.12. Finding Intersections of Lines and Quadratic Functions.md,3. Quadratic Functions/3.1. Quadratic Functions/Source/3.1.12. Finding Intersections of Lines and Quadratic Functions,47,47,53
688,HI2.3.2.1,3.2.1,Modeling Downwards Vertical Motion,3. Quadratic Functions,3.2. Modeling With Quadratic Functions,3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Lessons/3.2.1. Modeling Downwards Vertical Motion.md,3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Source/3.2.1. Modeling Downwards Vertical Motion,47,47,54
1534,HI2.3.2.2,3.2.2,Modeling Upwards Vertical Motion,3. Quadratic Functions,3.2. Modeling With Quadratic Functions,3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Lessons/3.2.2. Modeling Upwards Vertical Motion.md,3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Source/3.2.2. Modeling Upwards Vertical Motion,48,48,55
3732,HI2.3.2.3,3.2.3,Vertical Motion,3. Quadratic Functions,3.2. Modeling With Quadratic Functions,3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Lessons/3.2.3. Vertical Motion.md,3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Source/3.2.3. Vertical Motion,49,49,56
701,HI2.3.2.4,3.2.4,"Revenue, Cost, and Profit Functions",3. Quadratic Functions,3.2. Modeling With Quadratic Functions,"3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Lessons/3.2.4. Revenue, Cost, and Profit Functions.md","3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Source/3.2.4. Revenue, Cost, and Profit Functions",45,45,57
3667,HI2.3.2.5,3.2.5,"Constructing Revenue, Cost, and Profit Functions",3. Quadratic Functions,3.2. Modeling With Quadratic Functions,"3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Lessons/3.2.5. Constructing Revenue, Cost, and Profit Functions.md","3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Source/3.2.5. Constructing Revenue, Cost, and Profit Functions",46,46,58
3665,HI2.3.2.6,3.2.6,Maximizing Profit and Break-Even Points,3. Quadratic Functions,3.2. Modeling With Quadratic Functions,3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Lessons/3.2.6. Maximizing Profit and Break-Even Points.md,3. Quadratic Functions/3.2. Modeling With Quadratic Functions/Source/3.2.6. Maximizing Profit and Break-Even Points,47,47,59
140,HI2.4.1.1,4.1.1,The Arithmetic of Functions,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.1. The Arithmetic of Functions.md,4. Functions/4.1. Functions/Source/4.1.1. The Arithmetic of Functions,39,39,60
1985,HI2.4.1.2,4.1.2,Function Composition,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.2. Function Composition.md,4. Functions/4.1. Functions/Source/4.1.2. Function Composition,43,43,61
3817,HI2.4.1.3,4.1.3,Describing Function Composition,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.3. Describing Function Composition.md,4. Functions/4.1. Functions/Source/4.1.3. Describing Function Composition,44,44,62
2707,HI2.4.1.4,4.1.4,Local Extrema of Functions,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.4. Local Extrema of Functions.md,4. Functions/4.1. Functions/Source/4.1.4. Local Extrema of Functions,43,43,63
1886,HI2.4.1.5,4.1.5,One-To-One Functions,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.5. One-To-One Functions.md,4. Functions/4.1. Functions/Source/4.1.5. One-To-One Functions,45,45,64
753,HI2.4.1.6,4.1.6,Introduction to Inverse Functions,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.6. Introduction to Inverse Functions.md,4. Functions/4.1. Functions/Source/4.1.6. Introduction to Inverse Functions,45,45,65
627,HI2.4.1.7,4.1.7,Calculating the Inverse of a Function,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.7. Calculating the Inverse of a Function.md,4. Functions/4.1. Functions/Source/4.1.7. Calculating the Inverse of a Function,48,48,66
3830,HI2.4.1.8,4.1.8,Inverses of Quadratic Functions,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.8. Inverses of Quadratic Functions.md,4. Functions/4.1. Functions/Source/4.1.8. Inverses of Quadratic Functions,49,49,67
756,HI2.4.1.9,4.1.9,Graphs of Inverse Functions,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.9. Graphs of Inverse Functions.md,4. Functions/4.1. Functions/Source/4.1.9. Graphs of Inverse Functions,46,46,68
3734,HI2.4.1.10,4.1.10,Domain and Range of Inverse Functions,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.10. Domain and Range of Inverse Functions.md,4. Functions/4.1. Functions/Source/4.1.10. Domain and Range of Inverse Functions,47,47,69
1889,HI2.4.1.11,4.1.11,Invertible Functions,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.11. Invertible Functions.md,4. Functions/4.1. Functions/Source/4.1.11. Invertible Functions,47,47,70
2978,HI2.4.1.12,4.1.12,Plotting X as a Function of Y,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.12. Plotting X as a Function of Y.md,4. Functions/4.1. Functions/Source/4.1.12. Plotting X as a Function of Y,47,47,71
2148,HI2.4.1.13,4.1.13,Periodic Functions,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.13. Periodic Functions.md,4. Functions/4.1. Functions/Source/4.1.13. Periodic Functions,43,43,72
725,HI2.4.1.14,4.1.14,Even and Odd Functions,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.14. Even and Odd Functions.md,4. Functions/4.1. Functions/Source/4.1.14. Even and Odd Functions,45,45,73
1827,HI2.4.1.15,4.1.15,Products of Even and Odd Functions,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.15. Products of Even and Odd Functions.md,4. Functions/4.1. Functions/Source/4.1.15. Products of Even and Odd Functions,57,57,74
2046,HI2.4.1.16,4.1.16,Unbounded Behavior of Functions Near a Point,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.16. Unbounded Behavior of Functions Near a Point.md,4. Functions/4.1. Functions/Source/4.1.16. Unbounded Behavior of Functions Near a Point,43,43,75
336,HI2.4.1.17,4.1.17,The Average Rate of Change of a Function,4. Functions,4.1. Functions,4. Functions/4.1. Functions/Lessons/4.1.17. The Average Rate of Change of a Function.md,4. Functions/4.1. Functions/Source/4.1.17. The Average Rate of Change of a Function,37,37,76
1251,HI2.4.2.1,4.2.1,Vertical Translations of Functions,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.1. Vertical Translations of Functions.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.1. Vertical Translations of Functions,41,41,77
1584,HI2.4.2.2,4.2.2,Horizontal Translations of Functions,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.2. Horizontal Translations of Functions.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.2. Horizontal Translations of Functions,42,42,78
1252,HI2.4.2.3,4.2.3,Vertical Stretches of Functions,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.3. Vertical Stretches of Functions.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.3. Vertical Stretches of Functions,41,41,79
1586,HI2.4.2.4,4.2.4,Horizontal Stretches of Functions,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.4. Horizontal Stretches of Functions.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.4. Horizontal Stretches of Functions,41,41,80
1150,HI2.4.2.5,4.2.5,Vertical Reflections of Functions,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.5. Vertical Reflections of Functions.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.5. Vertical Reflections of Functions,41,41,81
1585,HI2.4.2.6,4.2.6,Horizontal Reflections of Functions,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.6. Horizontal Reflections of Functions.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.6. Horizontal Reflections of Functions,41,41,82
1254,HI2.4.2.7,4.2.7,Combining Graph Transformations: Two Operations,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.7. Combining Graph Transformations- Two Operations.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.7. Combining Graph Transformations- Two Operations,43,43,83
634,HI2.4.2.8,4.2.8,Combining Graph Transformations: Three or More Operations,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.8. Combining Graph Transformations- Three or More Operations.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.8. Combining Graph Transformations- Three or More Operations,44,44,84
3845,HI2.4.2.9,4.2.9,Constructing Functions Using Transformations,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.9. Constructing Functions Using Transformations.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.9. Constructing Functions Using Transformations,45,45,85
2841,HI2.4.2.10,4.2.10,Combining Reflections With Other Graph Transformations,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.10. Combining Reflections With Other Graph Transformations.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.10. Combining Reflections With Other Graph Transformations,45,45,86
141,HI2.4.2.11,4.2.11,Finding Points on Transformed Curves,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.11. Finding Points on Transformed Curves.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.11. Finding Points on Transformed Curves,46,46,87
3683,HI2.4.2.12,4.2.12,The Domain and Range of Transformed Functions,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.12. The Domain and Range of Transformed Functions.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.12. The Domain and Range of Transformed Functions,47,47,88
1149,HI2.4.2.13,4.2.13,Absolute Value Graph Transformations,4. Functions,4.2. Graph Transformations of Functions,4. Functions/4.2. Graph Transformations of Functions/Lessons/4.2.13. Absolute Value Graph Transformations.md,4. Functions/4.2. Graph Transformations of Functions/Source/4.2.13. Absolute Value Graph Transformations,42,42,89
