topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
2126,PS2.1.3.7,1.3.7,Projecting Vectors Onto Subspaces in Inner Product Spaces,1. Projections,1.3. Orthogonal Projections,1. Projections/1.3. Orthogonal Projections/Lessons/1.3.7. Projecting Vectors Onto Subspaces in Inner Product Spaces.md,1. Projections/1.3. Orthogonal Projections/Source/1.3.7. Projecting Vectors Onto Subspaces in Inner Product Spaces,75,75,22
2127,PS2.1.4.1,1.4.1,The Gram-Schmidt Process for Two Vectors,1. Projections,1.4. Orthogonalization Processes,1. Projections/1.4. Orthogonalization Processes/Lessons/1.4.1. The Gram-Schmidt Process for Two Vectors.md,1. Projections/1.4. Orthogonalization Processes/Source/1.4.1. The Gram-Schmidt Process for Two Vectors,73,73,23
2128,PS2.1.4.2,1.4.2,The Gram-Schmidt Process in the General Case,1. Projections,1.4. Orthogonalization Processes,1. Projections/1.4. Orthogonalization Processes/Lessons/1.4.2. The Gram-Schmidt Process in the General Case.md,1. Projections/1.4. Orthogonalization Processes/Source/1.4.2. The Gram-Schmidt Process in the General Case,75,75,24
2129,PS2.1.4.3,1.4.3,QR Factorization,1. Projections,1.4. Orthogonalization Processes,1. Projections/1.4. Orthogonalization Processes/Lessons/1.4.3. QR Factorization.md,1. Projections/1.4. Orthogonalization Processes/Source/1.4.3. QR Factorization,79,79,25
3335,PS2.2.1.1,2.1.1,Diagonalization of 2x2 Symmetric Matrices,2. Quadratic Forms,2.1. Diagonalization of Symmetric Matrices,2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Lessons/2.1.1. Diagonalization of 2x2 Symmetric Matrices.md,2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Source/2.1.1. Diagonalization of 2x2 Symmetric Matrices,79,79,26
3119,PS2.2.1.2,2.1.2,Diagonalization of 3x3 Symmetric Matrices,2. Quadratic Forms,2.1. Diagonalization of Symmetric Matrices,2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Lessons/2.1.2. Diagonalization of 3x3 Symmetric Matrices.md,2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Source/2.1.2. Diagonalization of 3x3 Symmetric Matrices,80,80,27
3120,PS2.2.1.3,2.1.3,The Spectral Theorem,2. Quadratic Forms,2.1. Diagonalization of Symmetric Matrices,2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Lessons/2.1.3. The Spectral Theorem.md,2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Source/2.1.3. The Spectral Theorem,81,81,28
3121,PS2.2.2.1,2.2.1,Bilinear Forms,2. Quadratic Forms,2.2. Quadratic Forms,2. Quadratic Forms/2.2. Quadratic Forms/Lessons/2.2.1. Bilinear Forms.md,2. Quadratic Forms/2.2. Quadratic Forms/Source/2.2.1. Bilinear Forms,65,65,29
3123,PS2.2.2.2,2.2.2,Quadratic Forms,2. Quadratic Forms,2.2. Quadratic Forms,2. Quadratic Forms/2.2. Quadratic Forms/Lessons/2.2.2. Quadratic Forms.md,2. Quadratic Forms/2.2. Quadratic Forms/Source/2.2.2. Quadratic Forms,66,66,30
3122,PS2.2.2.3,2.2.3,Change of Variables in Quadratic Forms,2. Quadratic Forms,2.2. Quadratic Forms,2. Quadratic Forms/2.2. Quadratic Forms/Lessons/2.2.3. Change of Variables in Quadratic Forms.md,2. Quadratic Forms/2.2. Quadratic Forms/Source/2.2.3. Change of Variables in Quadratic Forms,75,75,31
3127,PS2.2.2.4,2.2.4,Positive-Definite and Negative-Definite Quadratic Forms,2. Quadratic Forms,2.2. Quadratic Forms,2. Quadratic Forms/2.2. Quadratic Forms/Lessons/2.2.4. Positive-Definite and Negative-Definite Quadratic Forms.md,2. Quadratic Forms/2.2. Quadratic Forms/Source/2.2.4. Positive-Definite and Negative-Definite Quadratic Forms,77,77,32
3171,PS2.2.2.5,2.2.5,Constrained Optimization of Quadratic Forms,2. Quadratic Forms,2.2. Quadratic Forms,2. Quadratic Forms/2.2. Quadratic Forms/Lessons/2.2.5. Constrained Optimization of Quadratic Forms.md,2. Quadratic Forms/2.2. Quadratic Forms/Source/2.2.5. Constrained Optimization of Quadratic Forms,77,77,33
4238,PS2.2.2.6,2.2.6,Constrained Optimization of Quadratic Forms: Determining Where Extrema are Attained,2. Quadratic Forms,2.2. Quadratic Forms,2. Quadratic Forms/2.2. Quadratic Forms/Lessons/2.2.6. Constrained Optimization of Quadratic Forms- Determining Where Extrema are Attained.md,2. Quadratic Forms/2.2. Quadratic Forms/Source/2.2.6. Constrained Optimization of Quadratic Forms- Determining Where Extrema are Attained,81,81,34
3131,PS2.2.3.1,2.3.1,The Singular Values of a Matrix,2. Quadratic Forms,2.3. Singular Value Decomposition,2. Quadratic Forms/2.3. Singular Value Decomposition/Lessons/2.3.1. The Singular Values of a Matrix.md,2. Quadratic Forms/2.3. Singular Value Decomposition/Source/2.3.1. The Singular Values of a Matrix,82,82,35
3819,PS2.2.3.2,2.3.2,Computing the Singular Values of a Matrix,2. Quadratic Forms,2.3. Singular Value Decomposition,2. Quadratic Forms/2.3. Singular Value Decomposition/Lessons/2.3.2. Computing the Singular Values of a Matrix.md,2. Quadratic Forms/2.3. Singular Value Decomposition/Source/2.3.2. Computing the Singular Values of a Matrix,83,83,36
3132,PS2.2.3.3,2.3.3,Singular Value Decomposition of 2x2 Matrices,2. Quadratic Forms,2.3. Singular Value Decomposition,2. Quadratic Forms/2.3. Singular Value Decomposition/Lessons/2.3.3. Singular Value Decomposition of 2x2 Matrices.md,2. Quadratic Forms/2.3. Singular Value Decomposition/Source/2.3.3. Singular Value Decomposition of 2x2 Matrices,84,84,37
3278,PS2.2.3.4,2.3.4,Singular Value Decomposition of 2x2 Matrices With Zero or Repeated Eigenvalues,2. Quadratic Forms,2.3. Singular Value Decomposition,2. Quadratic Forms/2.3. Singular Value Decomposition/Lessons/2.3.4. Singular Value Decomposition of 2x2 Matrices With Zero or Repeated Eigenvalues.md,2. Quadratic Forms/2.3. Singular Value Decomposition/Source/2.3.4. Singular Value Decomposition of 2x2 Matrices With Zero or Repeated Eigenvalues,85,85,38
3133,PS2.2.3.5,2.3.5,Singular Value Decomposition of Larger Matrices,2. Quadratic Forms,2.3. Singular Value Decomposition,2. Quadratic Forms/2.3. Singular Value Decomposition/Lessons/2.3.5. Singular Value Decomposition of Larger Matrices.md,2. Quadratic Forms/2.3. Singular Value Decomposition/Source/2.3.5. Singular Value Decomposition of Larger Matrices,86,86,39
3134,PS2.2.3.6,2.3.6,Singular Value Decomposition and the Pseudoinverse Matrix,2. Quadratic Forms,2.3. Singular Value Decomposition,2. Quadratic Forms/2.3. Singular Value Decomposition/Lessons/2.3.6. Singular Value Decomposition and the Pseudoinverse Matrix.md,2. Quadratic Forms/2.3. Singular Value Decomposition/Source/2.3.6. Singular Value Decomposition and the Pseudoinverse Matrix,87,87,40
2166,PS2.3.1.1,3.1.1,The Least-Squares Solution of a Linear System (Without Collinearity),3. Applications of Linear Algebra,3.1. Linear Least-Squares Problems,3. Applications of Linear Algebra/3.1. Linear Least-Squares Problems/Lessons/3.1.1. The Least-Squares Solution of a Linear System (Without Collinearity).md,3. Applications of Linear Algebra/3.1. Linear Least-Squares Problems/Source/3.1.1. The Least-Squares Solution of a Linear System (Without Collinearity),77,77,41
2167,PS2.3.1.2,3.1.2,The Least-Squares Solution of a Linear System (With Collinearity),3. Applications of Linear Algebra,3.1. Linear Least-Squares Problems,3. Applications of Linear Algebra/3.1. Linear Least-Squares Problems/Lessons/3.1.2. The Least-Squares Solution of a Linear System (With Collinearity).md,3. Applications of Linear Algebra/3.1. Linear Least-Squares Problems/Source/3.1.2. The Least-Squares Solution of a Linear System (With Collinearity),78,78,42
2168,PS2.3.1.3,3.1.3,Finding a Least-Squares Solution Using QR Factorization,3. Applications of Linear Algebra,3.1. Linear Least-Squares Problems,3. Applications of Linear Algebra/3.1. Linear Least-Squares Problems/Lessons/3.1.3. Finding a Least-Squares Solution Using QR Factorization.md,3. Applications of Linear Algebra/3.1. Linear Least-Squares Problems/Source/3.1.3. Finding a Least-Squares Solution Using QR Factorization,80,80,43
3135,PS2.3.1.4,3.1.4,Weighted Least-Squares,3. Applications of Linear Algebra,3.1. Linear Least-Squares Problems,3. Applications of Linear Algebra/3.1. Linear Least-Squares Problems/Lessons/3.1.4. Weighted Least-Squares.md,3. Applications of Linear Algebra/3.1. Linear Least-Squares Problems/Source/3.1.4. Weighted Least-Squares,79,79,44
4141,PS2.4.1.1,4.1.1,Repeated Integrals in Three Dimensions,4. Multiple Integrals,4.1. Triple Integrals,4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.1. Repeated Integrals in Three Dimensions.md,4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.1. Repeated Integrals in Three Dimensions,76,76,45
2052,PS2.4.1.2,4.1.2,Triple Integrals Over Rectangular Domains,4. Multiple Integrals,4.1. Triple Integrals,4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.2. Triple Integrals Over Rectangular Domains.md,4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.2. Triple Integrals Over Rectangular Domains,77,77,46
2130,PS2.4.1.3,4.1.3,"Type I, II, and III Regions in Three-Dimensional Space",4. Multiple Integrals,4.1. Triple Integrals,"4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.3. Type I, II, and III Regions in Three-Dimensional Space.md","4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.3. Type I, II, and III Regions in Three-Dimensional Space",73,73,47
4146,PS2.4.1.4,4.1.4,Triple Integrals Over Type I Regions,4. Multiple Integrals,4.1. Triple Integrals,4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.4. Triple Integrals Over Type I Regions.md,4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.4. Triple Integrals Over Type I Regions,78,78,48
2141,PS2.4.1.5,4.1.5,Triple Integrals Over Type II Regions,4. Multiple Integrals,4.1. Triple Integrals,4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.5. Triple Integrals Over Type II Regions.md,4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.5. Triple Integrals Over Type II Regions,79,79,49
2142,PS2.4.1.6,4.1.6,Triple Integrals Over Type III Regions,4. Multiple Integrals,4.1. Triple Integrals,4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.6. Triple Integrals Over Type III Regions.md,4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.6. Triple Integrals Over Type III Regions,79,79,50
2053,PS2.4.1.7,4.1.7,Calculating Volumes of Solids Using Triple Integrals,4. Multiple Integrals,4.1. Triple Integrals,4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.7. Calculating Volumes of Solids Using Triple Integrals.md,4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.7. Calculating Volumes of Solids Using Triple Integrals,80,80,51
2056,PS2.4.1.8,4.1.8,Changing the Order of Integration in Triple Integrals: Changing Projection,4. Multiple Integrals,4.1. Triple Integrals,4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.8. Changing the Order of Integration in Triple Integrals- Changing Projection.md,4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.8. Changing the Order of Integration in Triple Integrals- Changing Projection,80,80,52
4158,PS2.4.1.9,4.1.9,Changing the Order of Integration in Triple Integrals: Changing Region,4. Multiple Integrals,4.1. Triple Integrals,4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.9. Changing the Order of Integration in Triple Integrals- Changing Region.md,4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.9. Changing the Order of Integration in Triple Integrals- Changing Region,81,81,53
1981,PS2.4.2.1,4.2.1,Cylindrical Polar Coordinates,4. Multiple Integrals,4.2. Change of Variables for Triple Integrals,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Lessons/4.2.1. Cylindrical Polar Coordinates.md,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Source/4.2.1. Cylindrical Polar Coordinates,55,55,54
3569,PS2.4.2.2,4.2.2,Surfaces in Cylindrical Polar Coordinates,4. Multiple Integrals,4.2. Change of Variables for Triple Integrals,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Lessons/4.2.2. Surfaces in Cylindrical Polar Coordinates.md,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Source/4.2.2. Surfaces in Cylindrical Polar Coordinates,56,56,55
1982,PS2.4.2.3,4.2.3,Spherical Polar Coordinates,4. Multiple Integrals,4.2. Change of Variables for Triple Integrals,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Lessons/4.2.3. Spherical Polar Coordinates.md,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Source/4.2.3. Spherical Polar Coordinates,55,55,56
3570,PS2.4.2.4,4.2.4,Surfaces in Spherical Polar Coordinates,4. Multiple Integrals,4.2. Change of Variables for Triple Integrals,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Lessons/4.2.4. Surfaces in Spherical Polar Coordinates.md,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Source/4.2.4. Surfaces in Spherical Polar Coordinates,56,56,57
1942,PS2.4.2.5,4.2.5,The Multivariable Chain Rule With Polar Coordinates,4. Multiple Integrals,4.2. Change of Variables for Triple Integrals,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Lessons/4.2.5. The Multivariable Chain Rule With Polar Coordinates.md,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Source/4.2.5. The Multivariable Chain Rule With Polar Coordinates,74,74,58
2059,PS2.4.2.6,4.2.6,Triple Integrals in Cylindrical Polar Coordinates,4. Multiple Integrals,4.2. Change of Variables for Triple Integrals,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Lessons/4.2.6. Triple Integrals in Cylindrical Polar Coordinates.md,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Source/4.2.6. Triple Integrals in Cylindrical Polar Coordinates,78,78,59
2060,PS2.4.2.7,4.2.7,Triple Integrals in Spherical Polar Coordinates,4. Multiple Integrals,4.2. Change of Variables for Triple Integrals,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Lessons/4.2.7. Triple Integrals in Spherical Polar Coordinates.md,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Source/4.2.7. Triple Integrals in Spherical Polar Coordinates,82,82,60
4151,PS2.4.2.8,4.2.8,Computing Triple Integrals Using a Change of Variables,4. Multiple Integrals,4.2. Change of Variables for Triple Integrals,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Lessons/4.2.8. Computing Triple Integrals Using a Change of Variables.md,4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Source/4.2.8. Computing Triple Integrals Using a Change of Variables,81,81,61
2107,PS2.5.1.1,5.1.1,Line Integrals of Scalar Functions,5. Line Integrals,5.1. Line Integrals of Scalar Functions,5. Line Integrals/5.1. Line Integrals of Scalar Functions/Lessons/5.1.1. Line Integrals of Scalar Functions.md,5. Line Integrals/5.1. Line Integrals of Scalar Functions/Source/5.1.1. Line Integrals of Scalar Functions,75,75,62
3145,PS2.5.1.2,5.1.2,Properties of Line Integrals of Scalar Functions,5. Line Integrals,5.1. Line Integrals of Scalar Functions,5. Line Integrals/5.1. Line Integrals of Scalar Functions/Lessons/5.1.2. Properties of Line Integrals of Scalar Functions.md,5. Line Integrals/5.1. Line Integrals of Scalar Functions/Source/5.1.2. Properties of Line Integrals of Scalar Functions,76,76,63
2635,PS2.5.1.3,5.1.3,Line Integrals of Scalar Functions Over Paths Expressed as Functions of X,5. Line Integrals,5.1. Line Integrals of Scalar Functions,5. Line Integrals/5.1. Line Integrals of Scalar Functions/Lessons/5.1.3. Line Integrals of Scalar Functions Over Paths Expressed as Functions of X.md,5. Line Integrals/5.1. Line Integrals of Scalar Functions/Source/5.1.3. Line Integrals of Scalar Functions Over Paths Expressed as Functions of X,76,76,64
3689,PS2.5.1.4,5.1.4,Line Integrals of Scalar Functions Over Paths Expressed as Functions of Y,5. Line Integrals,5.1. Line Integrals of Scalar Functions,5. Line Integrals/5.1. Line Integrals of Scalar Functions/Lessons/5.1.4. Line Integrals of Scalar Functions Over Paths Expressed as Functions of Y.md,5. Line Integrals/5.1. Line Integrals of Scalar Functions/Source/5.1.4. Line Integrals of Scalar Functions Over Paths Expressed as Functions of Y,77,77,65
3699,PS2.5.2.1,5.2.1,Line Integrals of Scalar Functions Over Line Segments,5. Line Integrals,5.2. Line Integrals of Scalar Functions Over Parametric Curves,5. Line Integrals/5.2. Line Integrals of Scalar Functions Over Parametric Curves/Lessons/5.2.1. Line Integrals of Scalar Functions Over Line Segments.md,5. Line Integrals/5.2. Line Integrals of Scalar Functions Over Parametric Curves/Source/5.2.1. Line Integrals of Scalar Functions Over Line Segments,77,77,66
3688,PS2.5.2.2,5.2.2,Line Integrals of Scalar Functions Over Circles,5. Line Integrals,5.2. Line Integrals of Scalar Functions Over Parametric Curves,5. Line Integrals/5.2. Line Integrals of Scalar Functions Over Parametric Curves/Lessons/5.2.2. Line Integrals of Scalar Functions Over Circles.md,5. Line Integrals/5.2. Line Integrals of Scalar Functions Over Parametric Curves/Source/5.2.2. Line Integrals of Scalar Functions Over Circles,77,77,67
3690,PS2.5.2.3,5.2.3,Line Integrals of Scalar Functions Over Ellipses,5. Line Integrals,5.2. Line Integrals of Scalar Functions Over Parametric Curves,5. Line Integrals/5.2. Line Integrals of Scalar Functions Over Parametric Curves/Lessons/5.2.3. Line Integrals of Scalar Functions Over Ellipses.md,5. Line Integrals/5.2. Line Integrals of Scalar Functions Over Parametric Curves/Source/5.2.3. Line Integrals of Scalar Functions Over Ellipses,78,78,68
3354,PS2.5.2.4,5.2.4,Further Properties of Line Integrals of Scalar Functions,5. Line Integrals,5.2. Line Integrals of Scalar Functions Over Parametric Curves,5. Line Integrals/5.2. Line Integrals of Scalar Functions Over Parametric Curves/Lessons/5.2.4. Further Properties of Line Integrals of Scalar Functions.md,5. Line Integrals/5.2. Line Integrals of Scalar Functions Over Parametric Curves/Source/5.2.4. Further Properties of Line Integrals of Scalar Functions,77,77,69
2638,PS2.5.2.5,5.2.5,Line Integrals of Scalar Functions Over Polar Curves,5. Line Integrals,5.2. Line Integrals of Scalar Functions Over Parametric Curves,5. Line Integrals/5.2. Line Integrals of Scalar Functions Over Parametric Curves/Lessons/5.2.5. Line Integrals of Scalar Functions Over Polar Curves.md,5. Line Integrals/5.2. Line Integrals of Scalar Functions Over Parametric Curves/Source/5.2.5. Line Integrals of Scalar Functions Over Polar Curves,78,78,70
2109,PS2.5.3.1,5.3.1,Line Integrals With Respect to X and Y,5. Line Integrals,5.3. Line Integrals With Respect to X and Y,5. Line Integrals/5.3. Line Integrals With Respect to X and Y/Lessons/5.3.1. Line Integrals With Respect to X and Y.md,5. Line Integrals/5.3. Line Integrals With Respect to X and Y/Source/5.3.1. Line Integrals With Respect to X and Y,79,79,71
3708,PS2.5.3.2,5.3.2,Properties of Line Integrals With Respect to X and Y,5. Line Integrals,5.3. Line Integrals With Respect to X and Y,5. Line Integrals/5.3. Line Integrals With Respect to X and Y/Lessons/5.3.2. Properties of Line Integrals With Respect to X and Y.md,5. Line Integrals/5.3. Line Integrals With Respect to X and Y/Source/5.3.2. Properties of Line Integrals With Respect to X and Y,80,80,72
3705,PS2.5.3.3,5.3.3,Sums of Line Integrals With Respect to X and Y Over Parametric Curves,5. Line Integrals,5.3. Line Integrals With Respect to X and Y,5. Line Integrals/5.3. Line Integrals With Respect to X and Y/Lessons/5.3.3. Sums of Line Integrals With Respect to X and Y Over Parametric Curves.md,5. Line Integrals/5.3. Line Integrals With Respect to X and Y/Source/5.3.3. Sums of Line Integrals With Respect to X and Y Over Parametric Curves,80,80,73
3703,PS2.5.3.4,5.3.4,Sums of Line Integrals With Respect to X and Y,5. Line Integrals,5.3. Line Integrals With Respect to X and Y,5. Line Integrals/5.3. Line Integrals With Respect to X and Y/Lessons/5.3.4. Sums of Line Integrals With Respect to X and Y.md,5. Line Integrals/5.3. Line Integrals With Respect to X and Y/Source/5.3.4. Sums of Line Integrals With Respect to X and Y,81,81,74
2108,PS2.5.4.1,5.4.1,Line Integrals of Vector-Valued Functions Over Parametric Curves,5. Line Integrals,5.4. Line Integrals of Vector-Valued Functions,5. Line Integrals/5.4. Line Integrals of Vector-Valued Functions/Lessons/5.4.1. Line Integrals of Vector-Valued Functions Over Parametric Curves.md,5. Line Integrals/5.4. Line Integrals of Vector-Valued Functions/Source/5.4.1. Line Integrals of Vector-Valued Functions Over Parametric Curves,76,76,75
