topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
2536,DEQ.1.2.1,1.2.1,Homogeneous Functions,1. First-Order Differential Equations,1.2. Special First-Order Equations,1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.1. Homogeneous Functions.md,1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.1. Homogeneous Functions,70,70,11
878,DEQ.1.2.2,1.2.2,Homogeneous First-Order ODEs,1. First-Order Differential Equations,1.2. Special First-Order Equations,1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.2. Homogeneous First-Order ODEs.md,1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.2. Homogeneous First-Order ODEs,73,73,12
2521,DEQ.1.2.3,1.2.3,Exact Differential Equations,1. First-Order Differential Equations,1.2. Special First-Order Equations,1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.3. Exact Differential Equations.md,1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.3. Exact Differential Equations,79,79,13
6353,DEQ.1.2.4,1.2.4,Solving Exact ODEs Using Integrating Factors,1. First-Order Differential Equations,1.2. Special First-Order Equations,1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.4. Solving Exact ODEs Using Integrating Factors.md,1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.4. Solving Exact ODEs Using Integrating Factors,80,80,14
2522,DEQ.1.2.5,1.2.5,Bernoulli Differential Equations,1. First-Order Differential Equations,1.2. Special First-Order Equations,1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.5. Bernoulli Differential Equations.md,1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.5. Bernoulli Differential Equations,74,74,15
6354,DEQ.1.2.6,1.2.6,Riccati Differential Equations,1. First-Order Differential Equations,1.2. Special First-Order Equations,1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.6. Riccati Differential Equations.md,1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.6. Riccati Differential Equations,75,75,16
6355,DEQ.1.2.7,1.2.7,Clairaut Differential Equations,1. First-Order Differential Equations,1.2. Special First-Order Equations,1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.7. Clairaut Differential Equations.md,1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.7. Clairaut Differential Equations,74,74,17
6692,DEQ.1.2.8,1.2.8,d'Alembert Differential Equations,1. First-Order Differential Equations,1.2. Special First-Order Equations,1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.8. d'Alembert Differential Equations.md,1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.8. d'Alembert Differential Equations,75,75,18
3276,DEQ.1.3.1,1.3.1,Slope Fields for Directly Integrable Differential Equations,1. First-Order Differential Equations,1.3. Slope Fields,1. First-Order Differential Equations/1.3. Slope Fields/Lessons/1.3.1. Slope Fields for Directly Integrable Differential Equations.md,1. First-Order Differential Equations/1.3. Slope Fields/Source/1.3.1. Slope Fields for Directly Integrable Differential Equations,73,73,19
3351,DEQ.1.3.2,1.3.2,Slope Fields for Autonomous Differential Equations,1. First-Order Differential Equations,1.3. Slope Fields,1. First-Order Differential Equations/1.3. Slope Fields/Lessons/1.3.2. Slope Fields for Autonomous Differential Equations.md,1. First-Order Differential Equations/1.3. Slope Fields/Source/1.3.2. Slope Fields for Autonomous Differential Equations,74,74,20
3352,DEQ.1.3.3,1.3.3,Slope Fields for Nonautonomous Differential Equations,1. First-Order Differential Equations,1.3. Slope Fields,1. First-Order Differential Equations/1.3. Slope Fields/Lessons/1.3.3. Slope Fields for Nonautonomous Differential Equations.md,1. First-Order Differential Equations/1.3. Slope Fields/Source/1.3.3. Slope Fields for Nonautonomous Differential Equations,75,75,21
3219,DEQ.1.3.4,1.3.4,Analyzing Slope Fields for Directly Integrable Differential Equations,1. First-Order Differential Equations,1.3. Slope Fields,1. First-Order Differential Equations/1.3. Slope Fields/Lessons/1.3.4. Analyzing Slope Fields for Directly Integrable Differential Equations.md,1. First-Order Differential Equations/1.3. Slope Fields/Source/1.3.4. Analyzing Slope Fields for Directly Integrable Differential Equations,74,74,22
3220,DEQ.1.3.5,1.3.5,Analyzing Slope Fields for Autonomous Differential Equations,1. First-Order Differential Equations,1.3. Slope Fields,1. First-Order Differential Equations/1.3. Slope Fields/Lessons/1.3.5. Analyzing Slope Fields for Autonomous Differential Equations.md,1. First-Order Differential Equations/1.3. Slope Fields/Source/1.3.5. Analyzing Slope Fields for Autonomous Differential Equations,75,75,23
3350,DEQ.1.3.6,1.3.6,Analyzing Slope Fields for Nonautonomous Differential Equations,1. First-Order Differential Equations,1.3. Slope Fields,1. First-Order Differential Equations/1.3. Slope Fields/Lessons/1.3.6. Analyzing Slope Fields for Nonautonomous Differential Equations.md,1. First-Order Differential Equations/1.3. Slope Fields/Source/1.3.6. Analyzing Slope Fields for Nonautonomous Differential Equations,76,76,24
2976,DEQ.1.4.1,1.4.1,Qualitative Analysis of First-Order ODEs,1. First-Order Differential Equations,1.4. Qualitative Techniques for Differential Equations,1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Lessons/1.4.1. Qualitative Analysis of First-Order ODEs.md,1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Source/1.4.1. Qualitative Analysis of First-Order ODEs,72,72,25
3184,DEQ.1.4.2,1.4.2,Equilibrium Solutions of First-Order ODEs,1. First-Order Differential Equations,1.4. Qualitative Techniques for Differential Equations,1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Lessons/1.4.2. Equilibrium Solutions of First-Order ODEs.md,1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Source/1.4.2. Equilibrium Solutions of First-Order ODEs,73,73,26
2532,DEQ.1.4.3,1.4.3,Phase Lines of First-Order ODEs,1. First-Order Differential Equations,1.4. Qualitative Techniques for Differential Equations,1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Lessons/1.4.3. Phase Lines of First-Order ODEs.md,1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Source/1.4.3. Phase Lines of First-Order ODEs,76,76,27
2533,DEQ.1.4.4,1.4.4,Classifying Equilibrium Solutions of First-Order ODEs,1. First-Order Differential Equations,1.4. Qualitative Techniques for Differential Equations,1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Lessons/1.4.4. Classifying Equilibrium Solutions of First-Order ODEs.md,1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Source/1.4.4. Classifying Equilibrium Solutions of First-Order ODEs,77,77,28
2023,DEQ.2.1.1,2.1.1,Modeling With First-Order ODEs,2. Modeling With First-Order Differential Equations,2.1. Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Lessons/2.1.1. Modeling With First-Order ODEs.md,2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Source/2.1.1. Modeling With First-Order ODEs,63,63,29
3860,DEQ.2.1.2,2.1.2,Further Modeling With First-Order ODEs,2. Modeling With First-Order Differential Equations,2.1. Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Lessons/2.1.2. Further Modeling With First-Order ODEs.md,2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Source/2.1.2. Further Modeling With First-Order ODEs,67,67,30
1713,DEQ.2.1.3,2.1.3,Modeling Mixture Problems With First-Order Separable ODEs,2. Modeling With First-Order Differential Equations,2.1. Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Lessons/2.1.3. Modeling Mixture Problems With First-Order Separable ODEs.md,2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Source/2.1.3. Modeling Mixture Problems With First-Order Separable ODEs,74,74,31
6700,DEQ.2.1.4,2.1.4,Modeling Mixture Problems With First-Order Linear ODEs,2. Modeling With First-Order Differential Equations,2.1. Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Lessons/2.1.4. Modeling Mixture Problems With First-Order Linear ODEs.md,2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Source/2.1.4. Modeling Mixture Problems With First-Order Linear ODEs,75,75,32
1824,DEQ.2.1.5,2.1.5,Orthogonal Trajectories,2. Modeling With First-Order Differential Equations,2.1. Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Lessons/2.1.5. Orthogonal Trajectories.md,2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Source/2.1.5. Orthogonal Trajectories,73,73,33
876,DEQ.2.2.1,2.2.1,Exponential Growth and Decay Models With First-Order ODEs,2. Modeling With First-Order Differential Equations,2.2. Growth and Decay Models With First-Order ODEs,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.1. Exponential Growth and Decay Models With First-Order ODEs.md,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.1. Exponential Growth and Decay Models With First-Order ODEs,74,74,34
3672,DEQ.2.2.2,2.2.2,Exponential Growth and Decay Models With First-Order ODEs: Calculating Unknown Times and Initial Values,2. Modeling With First-Order Differential Equations,2.2. Growth and Decay Models With First-Order ODEs,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.2. Exponential Growth and Decay Models With First-Order ODEs- Calculating Unknown Times and Initial Values.md,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.2. Exponential Growth and Decay Models With First-Order ODEs- Calculating Unknown Times and Initial Values,75,75,35
3673,DEQ.2.2.3,2.2.3,Exponential Growth and Decay Models With First-Order ODEs: Half-Life Problems,2. Modeling With First-Order Differential Equations,2.2. Growth and Decay Models With First-Order ODEs,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.3. Exponential Growth and Decay Models With First-Order ODEs- Half-Life Problems.md,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.3. Exponential Growth and Decay Models With First-Order ODEs- Half-Life Problems,76,76,36
1924,DEQ.2.2.4,2.2.4,Inhibited Growth Models With First-Order ODEs,2. Modeling With First-Order Differential Equations,2.2. Growth and Decay Models With First-Order ODEs,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.4. Inhibited Growth Models With First-Order ODEs.md,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.4. Inhibited Growth Models With First-Order ODEs,75,75,37
649,DEQ.2.2.5,2.2.5,Inhibited Decay Models With First-Order ODEs,2. Modeling With First-Order Differential Equations,2.2. Growth and Decay Models With First-Order ODEs,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.5. Inhibited Decay Models With First-Order ODEs.md,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.5. Inhibited Decay Models With First-Order ODEs,76,76,38
1163,DEQ.2.2.6,2.2.6,Logistic Growth Models With First-Order ODEs,2. Modeling With First-Order Differential Equations,2.2. Growth and Decay Models With First-Order ODEs,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.6. Logistic Growth Models With First-Order ODEs.md,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.6. Logistic Growth Models With First-Order ODEs,75,75,39
3551,DEQ.2.2.7,2.2.7,Qualitative Analysis of the Logistic Growth Equation,2. Modeling With First-Order Differential Equations,2.2. Growth and Decay Models With First-Order ODEs,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.7. Qualitative Analysis of the Logistic Growth Equation.md,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.7. Qualitative Analysis of the Logistic Growth Equation,76,76,40
3674,DEQ.2.2.8,2.2.8,Solving the Logistic Growth Equation,2. Modeling With First-Order Differential Equations,2.2. Growth and Decay Models With First-Order ODEs,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.8. Solving the Logistic Growth Equation.md,2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.8. Solving the Logistic Growth Equation,76,76,41
3235,DEQ.2.3.1,2.3.1,Velocity and Acceleration as Functions of Displacement,2. Modeling With First-Order Differential Equations,2.3. Physical Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Lessons/2.3.1. Velocity and Acceleration as Functions of Displacement.md,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Source/2.3.1. Velocity and Acceleration as Functions of Displacement,74,74,42
3693,DEQ.2.3.2,2.3.2,Determining Properties of Objects Described as Functions of Displacement,2. Modeling With First-Order Differential Equations,2.3. Physical Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Lessons/2.3.2. Determining Properties of Objects Described as Functions of Displacement.md,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Source/2.3.2. Determining Properties of Objects Described as Functions of Displacement,75,75,43
1712,DEQ.2.3.3,2.3.3,Falling Body Problems With Linear Drag,2. Modeling With First-Order Differential Equations,2.3. Physical Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Lessons/2.3.3. Falling Body Problems With Linear Drag.md,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Source/2.3.3. Falling Body Problems With Linear Drag,75,75,44
6693,DEQ.2.3.4,2.3.4,Falling Body Problems With Quadratic Drag,2. Modeling With First-Order Differential Equations,2.3. Physical Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Lessons/2.3.4. Falling Body Problems With Quadratic Drag.md,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Source/2.3.4. Falling Body Problems With Quadratic Drag,76,76,45
6364,DEQ.2.3.5,2.3.5,Newton's Law of Universal Gravitation,2. Modeling With First-Order Differential Equations,2.3. Physical Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Lessons/2.3.5. Newton's Law of Universal Gravitation.md,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Source/2.3.5. Newton's Law of Universal Gravitation,41,41,46
6699,DEQ.2.3.6,2.3.6,Modeling Escape Velocity With First-Order ODEs,2. Modeling With First-Order Differential Equations,2.3. Physical Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Lessons/2.3.6. Modeling Escape Velocity With First-Order ODEs.md,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Source/2.3.6. Modeling Escape Velocity With First-Order ODEs,75,75,47
1788,DEQ.2.3.7,2.3.7,Modeling RL Circuits With First-Order ODEs,2. Modeling With First-Order Differential Equations,2.3. Physical Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Lessons/2.3.7. Modeling RL Circuits With First-Order ODEs.md,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Source/2.3.7. Modeling RL Circuits With First-Order ODEs,76,76,48
6701,DEQ.2.3.8,2.3.8,Modeling RC Circuits With First-Order ODEs,2. Modeling With First-Order Differential Equations,2.3. Physical Applications of First-Order ODEs,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Lessons/2.3.8. Modeling RC Circuits With First-Order ODEs.md,2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Source/2.3.8. Modeling RC Circuits With First-Order ODEs,77,77,49
650,DEQ.3.1.1,3.1.1,Differential Operators,3. Linear Differential Equations,3.1. Theory of Solutions to Linear ODEs,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Lessons/3.1.1. Differential Operators.md,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Source/3.1.1. Differential Operators,63,63,50
6707,DEQ.3.1.2,3.1.2,Linear Differential Operators,3. Linear Differential Equations,3.1. Theory of Solutions to Linear ODEs,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Lessons/3.1.2. Linear Differential Operators.md,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Source/3.1.2. Linear Differential Operators,64,64,51
2548,DEQ.3.1.3,3.1.3,Introduction to Second-Order Linear ODEs,3. Linear Differential Equations,3.1. Theory of Solutions to Linear ODEs,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Lessons/3.1.3. Introduction to Second-Order Linear ODEs.md,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Source/3.1.3. Introduction to Second-Order Linear ODEs,65,65,52
2549,DEQ.3.1.4,3.1.4,The Superposition Principle,3. Linear Differential Equations,3.1. Theory of Solutions to Linear ODEs,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Lessons/3.1.4. The Superposition Principle.md,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Source/3.1.4. The Superposition Principle,66,66,53
1925,DEQ.3.1.5,3.1.5,Reduction of Order,3. Linear Differential Equations,3.1. Theory of Solutions to Linear ODEs,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Lessons/3.1.5. Reduction of Order.md,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Source/3.1.5. Reduction of Order,73,73,54
2547,DEQ.3.1.6,3.1.6,Linear Independence of Solutions to Homogeneous ODEs,3. Linear Differential Equations,3.1. Theory of Solutions to Linear ODEs,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Lessons/3.1.6. Linear Independence of Solutions to Homogeneous ODEs.md,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Source/3.1.6. Linear Independence of Solutions to Homogeneous ODEs,71,71,55
2740,DEQ.3.1.7,3.1.7,General Solutions of Linear ODEs,3. Linear Differential Equations,3.1. Theory of Solutions to Linear ODEs,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Lessons/3.1.7. General Solutions of Linear ODEs.md,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Source/3.1.7. General Solutions of Linear ODEs,75,75,56
6367,DEQ.3.1.8,3.1.8,Abel's Identity,3. Linear Differential Equations,3.1. Theory of Solutions to Linear ODEs,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Lessons/3.1.8. Abel's Identity.md,3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Source/3.1.8. Abel's Identity,74,74,57
614,DEQ.3.2.1,3.2.1,Second-Order Homogeneous ODEs: Characteristic Equations With Distinct Real Roots,3. Linear Differential Equations,3.2. Second-Order Linear ODEs With Constant Coefficients,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/3.2.1. Second-Order Homogeneous ODEs- Characteristic Equations With Distinct Real Roots.md,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Source/3.2.1. Second-Order Homogeneous ODEs- Characteristic Equations With Distinct Real Roots,76,76,58
879,DEQ.3.2.2,3.2.2,Second-Order Homogeneous ODEs: Characteristic Equations With Repeated Roots,3. Linear Differential Equations,3.2. Second-Order Linear ODEs With Constant Coefficients,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/3.2.2. Second-Order Homogeneous ODEs- Characteristic Equations With Repeated Roots.md,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Source/3.2.2. Second-Order Homogeneous ODEs- Characteristic Equations With Repeated Roots,77,77,59
880,DEQ.3.2.3,3.2.3,Second-Order Homogeneous ODEs: Characteristic Equations With Complex Roots,3. Linear Differential Equations,3.2. Second-Order Linear ODEs With Constant Coefficients,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/3.2.3. Second-Order Homogeneous ODEs- Characteristic Equations With Complex Roots.md,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Source/3.2.3. Second-Order Homogeneous ODEs- Characteristic Equations With Complex Roots,77,77,60
2741,DEQ.3.2.4,3.2.4,Second-Order Homogeneous Initial Value Problems,3. Linear Differential Equations,3.2. Second-Order Linear ODEs With Constant Coefficients,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/3.2.4. Second-Order Homogeneous Initial Value Problems.md,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Source/3.2.4. Second-Order Homogeneous Initial Value Problems,78,78,61
881,DEQ.3.2.5,3.2.5,Second-Order Inhomogeneous ODEs With Polynomial Forcing,3. Linear Differential Equations,3.2. Second-Order Linear ODEs With Constant Coefficients,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/3.2.5. Second-Order Inhomogeneous ODEs With Polynomial Forcing.md,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Source/3.2.5. Second-Order Inhomogeneous ODEs With Polynomial Forcing,79,79,62
882,DEQ.3.2.6,3.2.6,Second-Order Inhomogeneous ODEs With Exponential Forcing,3. Linear Differential Equations,3.2. Second-Order Linear ODEs With Constant Coefficients,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/3.2.6. Second-Order Inhomogeneous ODEs With Exponential Forcing.md,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Source/3.2.6. Second-Order Inhomogeneous ODEs With Exponential Forcing,79,79,63
883,DEQ.3.2.7,3.2.7,Second-Order Inhomogeneous ODEs With Sinusoidal Forcing,3. Linear Differential Equations,3.2. Second-Order Linear ODEs With Constant Coefficients,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/3.2.7. Second-Order Inhomogeneous ODEs With Sinusoidal Forcing.md,3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Source/3.2.7. Second-Order Inhomogeneous ODEs With Sinusoidal Forcing,79,79,64
2528,DEQ.3.3.1,3.3.1,Cauchy-Euler Equations: Characteristic Equations With Distinct Real Roots,3. Linear Differential Equations,3.3. The Cauchy-Euler Equations,3. Linear Differential Equations/3.3. The Cauchy-Euler Equations/Lessons/3.3.1. Cauchy-Euler Equations- Characteristic Equations With Distinct Real Roots.md,3. Linear Differential Equations/3.3. The Cauchy-Euler Equations/Source/3.3.1. Cauchy-Euler Equations- Characteristic Equations With Distinct Real Roots,77,77,65
2544,DEQ.3.3.2,3.3.2,Cauchy-Euler Equations: Characteristic Equations With Repeated Roots,3. Linear Differential Equations,3.3. The Cauchy-Euler Equations,3. Linear Differential Equations/3.3. The Cauchy-Euler Equations/Lessons/3.3.2. Cauchy-Euler Equations- Characteristic Equations With Repeated Roots.md,3. Linear Differential Equations/3.3. The Cauchy-Euler Equations/Source/3.3.2. Cauchy-Euler Equations- Characteristic Equations With Repeated Roots,78,78,66
